event,confirm,exit,min_hold,filter,n_trades,n_weeks,t_stat,win_rate,cagr,maxdd,calmar,by_year
tm55_15,muma_w10,hold30,10,mkt_ma20,684,85,-0.04,59.9,2.66,-4.06,0.654,"{""2021"": 1.3, ""2022"": -0.8, ""2023"": -0.2, ""2024"": 10.0}"
tm55_15,muma_w10,hold30,20,none,1652,161,0.13,56.9,5.09,-5.53,0.919,"{""2021"": 3.6, ""2022"": 5.1, ""2023"": -0.2, ""2024"": 11.0}"
tm55_15,muma_w10,hold30,20,mkt_ma60,462,57,0.43,72.3,3.26,-4.09,0.799,"{""2021"": 2.1, ""2022"": -0.5, ""2023"": -0.4, ""2024"": 11.4}"
tm55_15,muma_w10,hold30,20,mkt_ma20,684,85,-0.04,59.9,2.66,-4.06,0.654,"{""2021"": 1.3, ""2022"": -0.8, ""2023"": -0.2, ""2024"": 10.0}"
tm55_15,muma_w10,zhz_break,0,none,0,0,0.0,0.0,1.99,-29.69,0.067,"{""2021"": 10.4, ""2022"": -6.4, ""2023"": 3.4, ""2024"": -1.8}"
tm55_15,muma_w10,zhz_break,0,mkt_ma60,0,0,0.0,0.0,1.78,-19.95,0.089,"{""2021"": 5.2, ""2022"": -3.0, ""2023"": -2.7, ""2024"": 6.3}"
tm55_15,muma_w10,zhz_break,0,mkt_ma20,0,0,0.0,0.0,1.63,-24.0,0.068,"{""2021"": 7.4, ""2022"": -5.1, ""2023"": -1.7, ""2024"": 4.5}"
tm55_15,muma_w10,zhz_break,10,none,0,0,0.0,0.0,1.99,-29.69,0.067,"{""2021"": 10.4, ""2022"": -6.4, ""2023"": 3.4, ""2024"": -1.8}"
tm55_15,muma_w10,zhz_break,10,mkt_ma60,0,0,0.0,0.0,1.78,-19.95,0.089,"{""2021"": 5.2, ""2022"": -3.0, ""2023"": -2.7, ""2024"": 6.3}"
tm55_15,muma_w10,zhz_break,10,mkt_ma20,0,0,0.0,0.0,1.63,-24.0,0.068,"{""2021"": 7.4, ""2022"": -5.1, ""2023"": -1.7, ""2024"": 4.5}"
tm55_15,muma_w10,zhz_break,20,none,0,0,0.0,0.0,1.99,-29.69,0.067,"{""2021"": 10.4, ""2022"": -6.4, ""2023"": 3.4, ""2024"": -1.8}"
tm55_15,muma_w10,zhz_break,20,mkt_ma60,0,0,0.0,0.0,1.78,-19.95,0.089,"{""2021"": 5.2, ""2022"": -3.0, ""2023"": -2.7, ""2024"": 6.3}"
tm55_15,muma_w10,zhz_break,20,mkt_ma20,0,0,0.0,0.0,1.63,-24.0,0.068,"{""2021"": 7.4, ""2022"": -5.1, ""2023"": -1.7, ""2024"": 4.5}"
tm55_15,muma_w10,giveback,0,none,437,103,13.39,99.3,4.44,-22.71,0.196,"{""2021"": 9.5, ""2022"": -2.9, ""2023"": 2.3, ""2024"": 6.0}"
tm55_15,trendst_w10,guanbian_dn,0,none,1611,166,-0.19,46.1,2.02,-4.18,0.482,"{""2021"": 1.7, ""2022"": 1.8, ""2023"": -0.0, ""2024"": 4.4}"
tm55_15,trendst_w10,guanbian_dn,0,mkt_ma60,490,62,0.4,58.2,1.3,-2.91,0.448,"{""2021"": 0.6, ""2022"": -0.2, ""2023"": 0.2, ""2024"": 4.5}"
tm55_15,trendst_w10,guanbian_dn,0,mkt_ma20,757,91,0.38,51.8,1.3,-2.91,0.448,"{""2021"": 0.3, ""2022"": 0.7, ""2023"": -0.1, ""2024"": 4.1}"
tm55_15,trendst_w10,guanbian_dn,10,none,1573,162,-0.1,49.5,2.16,-4.48,0.481,"{""2021"": 1.8, ""2022"": 1.7, ""2023"": -0.1, ""2024"": 5.0}"
tm55_15,trendst_w10,guanbian_dn,10,mkt_ma60,484,58,1.0,60.3,1.35,-2.91,0.464,"{""2021"": 0.7, ""2022"": -0.3, ""2023"": 0.2, ""2024"": 4.6}"
tm55_15,trendst_w10,guanbian_dn,10,mkt_ma20,749,88,0.44,54.2,1.34,-2.9,0.463,"{""2021"": 0.4, ""2022"": 0.6, ""2023"": -0.0, ""2024"": 4.3}"
tm55_15,trendst_w10,guanbian_dn,20,none,1493,157,0.21,52.0,2.78,-6.07,0.457,"{""2021"": 2.6, ""2022"": 2.7, ""2023"": -0.1, ""2024"": 5.4}"
tm55_15,trendst_w10,guanbian_dn,20,mkt_ma60,478,57,0.3,60.5,1.43,-3.42,0.418,"{""2021"": 1.1, ""2022"": -0.5, ""2023"": 0.2, ""2024"": 4.6}"
tm55_15,muma_w10,giveback,0,mkt_ma60,218,40,12.77,98.6,2.37,-12.04,0.197,"{""2021"": 4.2, ""2022"": -2.5, ""2023"": -1.9, ""2024"": 8.7}"
tm55_15,muma_w10,giveback,0,mkt_ma20,264,65,16.22,98.9,2.92,-14.47,0.202,"{""2021"": 5.9, ""2022"": -3.3, ""2023"": -1.5, ""2024"": 9.6}"
tm55_15,muma_w10,giveback,10,none,437,103,13.39,99.3,4.44,-22.71,0.196,"{""2021"": 9.5, ""2022"": -2.9, ""2023"": 2.3, ""2024"": 6.0}"
tm55_15,muma_w10,giveback,10,mkt_ma60,218,40,12.77,98.6,2.37,-12.04,0.197,"{""2021"": 4.2, ""2022"": -2.5, ""2023"": -1.9, ""2024"": 8.7}"
tm55_15,muma_w10,giveback,10,mkt_ma20,264,65,16.22,98.9,2.92,-14.47,0.202,"{""2021"": 5.9, ""2022"": -3.3, ""2023"": -1.5, ""2024"": 9.6}"
tm55_15,muma_w10,giveback,20,none,437,103,13.39,99.3,4.44,-22.71,0.196,"{""2021"": 9.5, ""2022"": -2.9, ""2023"": 2.3, ""2024"": 6.0}"
tm55_15,muma_w10,giveback,20,mkt_ma60,218,40,12.77,98.6,2.37,-12.04,0.197,"{""2021"": 4.2, ""2022"": -2.5, ""2023"": -1.9, ""2024"": 8.7}"
tm55_15,muma_w10,giveback,20,mkt_ma20,264,65,16.22,98.9,2.92,-14.47,0.202,"{""2021"": 5.9, ""2022"": -3.3, ""2023"": -1.5, ""2024"": 9.6}"
tm55_15,trendst_w10,guanbian_dn,20,mkt_ma20,735,88,0.32,56.6,1.56,-3.69,0.421,"{""2021"": 0.9, ""2022"": 1.1, ""2023"": -0.0, ""2024"": 3.9}"
tm55_15,trendst_w10,trend_dn,0,none,0,0,0.0,0.0,2.05,-28.62,0.072,"{""2021"": 10.4, ""2022"": -6.0, ""2023"": 3.3, ""2024"": -1.8}"
tm55_15,trendst_w10,trend_dn,0,mkt_ma60,0,0,0.0,0.0,1.16,-20.38,0.057,"{""2021"": 4.7, ""2022"": -3.6, ""2023"": -1.6, ""2024"": 3.9}"
tm55_15,trendst_w10,trend_dn,0,mkt_ma20,0,0,0.0,0.0,1.56,-24.59,0.063,"{""2021"": 7.1, ""2022"": -4.1, ""2023"": 1.2, ""2024"": 0.4}"
tm55_15,trendst_w10,trend_dn,10,none,0,0,0.0,0.0,2.05,-28.62,0.072,"{""2021"": 10.4, ""2022"": -6.0, ""2023"": 3.3, ""2024"": -1.8}"
tm55_15,trendst_w10,trend_dn,10,mkt_ma60,0,0,0.0,0.0,1.16,-20.38,0.057,"{""2021"": 4.7, ""2022"": -3.6, ""2023"": -1.6, ""2024"": 3.9}"
tm55_15,trendst_w10,trend_dn,10,mkt_ma20,0,0,0.0,0.0,1.56,-24.59,0.063,"{""2021"": 7.1, ""2022"": -4.1, ""2023"": 1.2, ""2024"": 0.4}"
tm55_15,trendst_w10,trend_dn,20,none,0,0,0.0,0.0,2.05,-28.62,0.072,"{""2021"": 10.4, ""2022"": -6.0, ""2023"": 3.3, ""2024"": -1.8}"
tm55_15,trendst_w10,trend_dn,20,mkt_ma60,0,0,0.0,0.0,1.16,-20.38,0.057,"{""2021"": 4.7, ""2022"": -3.6, ""2023"": -1.6, ""2024"": 3.9}"
tm55_15,trendst_w10,trend_dn,20,mkt_ma20,0,0,0.0,0.0,1.56,-24.59,0.063,"{""2021"": 7.1, ""2022"": -4.1, ""2023"": 1.2, ""2024"": 0.4}"
tm55_15,trendst_w10,v1_tp_or_td,0,none,1613,166,-0.17,45.6,2.04,-4.17,0.49,"{""2021"": 1.7, ""2022"": 1.8, ""2023"": 0.0, ""2024"": 4.4}"
tm55_15,trendst_w10,v1_tp_or_td,0,mkt_ma60,490,62,0.4,57.8,1.3,-2.91,0.448,"{""2021"": 0.5, ""2022"": -0.2, ""2023"": 0.2, ""2024"": 4.5}"
tm55_15,trendst_w10,v1_tp_or_td,0,mkt_ma20,759,91,0.38,51.3,1.31,-2.9,0.451,"{""2021"": 0.3, ""2022"": 0.7, ""2023"": -0.0, ""2024"": 4.1}"
tm55_15,trendst_w10,v1_tp_or_td,10,none,1573,162,-0.09,49.5,2.13,-4.44,0.48,"{""2021"": 1.8, ""2022"": 1.5, ""2023"": -0.1, ""2024"": 5.0}"
tm55_15,trendst_w10,v1_tp_or_td,10,mkt_ma60,484,58,0.99,60.3,1.35,-2.91,0.463,"{""2021"": 0.7, ""2022"": -0.3, ""2023"": 0.2, ""2024"": 4.6}"
tm55_15,trendst_w10,v1_tp_or_td,10,mkt_ma20,749,88,0.44,54.1,1.34,-2.9,0.46,"{""2021"": 0.4, ""2022"": 0.5, ""2023"": -0.0, ""2024"": 4.3}"
tm55_15,trendst_w10,v1_tp_or_td,20,none,1493,157,0.22,52.0,2.78,-6.07,0.458,"{""2021"": 2.6, ""2022"": 2.7, ""2023"": -0.1, ""2024"": 5.4}"
tm55_15,trendst_w10,v1_tp_or_td,20,mkt_ma60,478,57,0.3,60.5,1.43,-3.42,0.418,"{""2021"": 1.1, ""2022"": -0.5, ""2023"": 0.2, ""2024"": 4.6}"
tm55_15,trendst_w10,v1_tp_or_td,20,mkt_ma20,735,88,0.33,56.6,1.56,-3.69,0.422,"{""2021"": 0.9, ""2022"": 1.1, ""2023"": -0.0, ""2024"": 3.9}"
tm55_15,trendst_w10,water_slope,0,none,1498,166,-4.41,41.5,-0.5,-7.48,-0.066,"{""2021"": 0.6, ""2022"": -2.6, ""2023"": -0.6, ""2024"": 0.3}"
tm55_15,trendst_w10,water_slope,0,mkt_ma60,465,63,-2.37,48.2,0.45,-2.57,0.175,"{""2021"": 0.3, ""2022"": -0.8, ""2023"": -0.3, ""2024"": 2.4}"
tm55_15,trendst_w10,water_slope,0,mkt_ma20,710,91,-2.51,45.6,0.22,-3.55,0.062,"{""2021"": 0.0, ""2022"": -0.9, ""2023"": -0.5, ""2024"": 2.0}"
tm55_15,trendst_w10,water_slope,10,none,1431,161,-2.56,49.1,0.5,-7.95,0.064,"{""2021"": 3.2, ""2022"": -2.4, ""2023"": -1.0, ""2024"": 1.7}"
tm55_15,trendst_w10,water_slope,10,mkt_ma60,451,59,-1.67,59.0,0.86,-3.05,0.283,"{""2021"": 0.8, ""2022"": -1.3, ""2023"": -0.2, ""2024"": 3.8}"
tm55_15,trendst_w10,water_slope,10,mkt_ma20,692,89,-2.41,54.5,0.69,-3.44,0.202,"{""2021"": 0.4, ""2022"": -0.8, ""2023"": -0.5, ""2024"": 3.4}"
tm55_15,trendst_w10,water_slope,20,none,1342,159,-2.18,46.5,1.27,-7.77,0.164,"{""2021"": 4.8, ""2022"": -0.8, ""2023"": -0.1, ""2024"": 0.6}"
tm55_15,trendst_w10,water_slope,20,mkt_ma60,432,58,-1.5,53.2,0.98,-4.82,0.204,"{""2021"": 1.4, ""2022"": -1.4, ""2023"": -0.3, ""2024"": 3.9}"
tm55_15,trendst_w10,water_slope,20,mkt_ma20,666,87,0.13,51.2,1.11,-5.36,0.208,"{""2021"": 1.2, ""2022"": 0.2, ""2023"": -0.2, ""2024"": 2.7}"
tm55_15,trendst_w10,ndaylow5,0,none,1614,164,-0.74,39.3,2.14,-5.97,0.359,"{""2021"": 2.6, ""2022"": 1.7, ""2023"": -0.6, ""2024"": 4.4}"
tm55_15,trendst_w10,ndaylow5,0,mkt_ma60,489,60,-1.04,49.3,1.04,-3.7,0.282,"{""2021"": 0.3, ""2022"": -0.4, ""2023"": -0.1, ""2024"": 4.1}"
tm55_15,trendst_w10,ndaylow5,0,mkt_ma20,755,91,-1.02,43.8,0.98,-4.01,0.244,"{""2021"": 0.1, ""2022"": 0.5, ""2023"": -0.4, ""2024"": 3.6}"
tm55_15,trendst_w10,ndaylow5,10,none,1550,161,-0.75,46.6,2.69,-6.36,0.423,"{""2021"": 3.3, ""2022"": 2.3, ""2023"": -0.7, ""2024"": 5.3}"
tm55_15,trendst_w10,ndaylow5,10,mkt_ma60,481,58,-0.41,53.8,1.13,-3.93,0.288,"{""2021"": 0.5, ""2022"": -0.6, ""2023"": -0.1, ""2024"": 4.4}"
tm55_15,trendst_w10,ndaylow5,10,mkt_ma20,743,88,-0.27,49.8,1.22,-4.27,0.286,"{""2021"": 0.7, ""2022"": 0.2, ""2023"": -0.3, ""2024"": 4.1}"
tm55_15,trendst_w10,ndaylow5,20,none,1485,156,-0.26,49.0,3.34,-7.64,0.438,"{""2021"": 4.1, ""2022"": 2.0, ""2023"": -1.1, ""2024"": 7.6}"
tm55_15,trendst_w10,ndaylow5,20,mkt_ma60,477,57,-0.68,53.7,1.13,-4.9,0.231,"{""2021"": 1.1, ""2022"": -0.8, ""2023"": -0.0, ""2024"": 3.9}"
tm55_15,trendst_w10,ndaylow5,20,mkt_ma20,734,88,-0.52,50.8,1.22,-5.16,0.236,"{""2021"": 1.3, ""2022"": 0.4, ""2023"": -0.3, ""2024"": 3.3}"
tm55_15,trendst_w10,ndaylow10,0,none,1575,162,-0.29,38.8,2.88,-8.51,0.338,"{""2021"": 5.0, ""2022"": 2.2, ""2023"": -1.7, ""2024"": 5.1}"
tm55_15,trendst_w10,ndaylow10,0,mkt_ma60,475,58,-0.43,42.1,0.77,-5.64,0.136,"{""2021"": 1.7, ""2022"": -0.8, ""2023"": -0.4, ""2024"": 2.1}"
tm55_15,trendst_w10,ndaylow10,0,mkt_ma20,740,89,-0.57,40.7,0.92,-6.04,0.152,"{""2021"": 1.3, ""2022"": 0.5, ""2023"": -0.7, ""2024"": 2.3}"
tm55_15,trendst_w10,ndaylow10,10,none,1528,160,-0.5,40.6,2.93,-8.57,0.342,"{""2021"": 5.3, ""2022"": 1.4, ""2023"": -1.6, ""2024"": 5.6}"
tm55_15,trendst_w10,ndaylow10,10,mkt_ma60,471,58,-0.72,43.7,0.82,-5.8,0.141,"{""2021"": 1.8, ""2022"": -0.9, ""2023"": -0.3, ""2024"": 2.1}"
tm55_15,trendst_w10,ndaylow10,10,mkt_ma20,732,88,0.09,42.5,1.23,-6.17,0.199,"{""2021"": 2.6, ""2022"": 0.2, ""2023"": -0.6, ""2024"": 2.3}"
tm55_15,trendst_w10,ndaylow10,20,none,1457,156,-0.17,44.5,3.83,-9.2,0.416,"{""2021"": 5.6, ""2022"": 1.1, ""2023"": -0.6, ""2024"": 8.1}"
tm55_15,trendst_w10,ndaylow10,20,mkt_ma60,466,56,-1.57,44.0,0.65,-6.37,0.103,"{""2021"": 1.8, ""2022"": -1.0, ""2023"": -0.2, ""2024"": 1.6}"
tm55_15,trendst_w10,ndaylow10,20,mkt_ma20,721,87,0.16,44.4,1.4,-6.62,0.212,"{""2021"": 2.9, ""2022"": 0.3, ""2023"": 0.2, ""2024"": 1.8}"
tm55_15,trendst_w10,ndaylow20,0,none,1462,160,-0.77,34.5,3.53,-11.84,0.298,"{""2021"": 7.3, ""2022"": -0.6, ""2023"": -1.3, ""2024"": 7.8}"
tm55_15,trendst_w10,ndaylow20,0,mkt_ma60,448,57,-0.69,31.5,0.31,-8.15,0.038,"{""2021"": 3.1, ""2022"": -1.4, ""2023"": -0.5, ""2024"": -0.4}"
tm55_15,trendst_w10,ndaylow20,0,mkt_ma20,706,88,0.62,32.4,0.99,-8.3,0.12,"{""2021"": 3.8, ""2022"": 0.1, ""2023"": -0.1, ""2024"": -0.1}"
tm55_15,trendst_w10,ndaylow20,10,none,1427,158,-0.52,35.2,3.64,-11.9,0.306,"{""2021"": 7.6, ""2022"": -1.1, ""2023"": -1.1, ""2024"": 8.1}"
tm55_15,trendst_w10,ndaylow20,10,mkt_ma60,445,57,-0.4,31.7,0.32,-8.17,0.039,"{""2021"": 3.1, ""2022"": -1.5, ""2023"": -0.4, ""2024"": -0.4}"
tm55_15,trendst_w10,ndaylow20,10,mkt_ma20,700,88,0.84,33.1,1.08,-8.34,0.129,"{""2021"": 4.2, ""2022"": -0.2, ""2023"": 0.0, ""2024"": -0.0}"
tm55_15,trendst_w10,ndaylow20,20,none,1368,156,-0.25,37.9,4.01,-11.92,0.337,"{""2021"": 7.7, ""2022"": -1.2, ""2023"": -1.0, ""2024"": 9.5}"
tm55_15,trendst_w10,ndaylow20,20,mkt_ma60,441,56,-1.01,32.2,0.22,-8.39,0.026,"{""2021"": 3.1, ""2022"": -1.6, ""2023"": -0.4, ""2024"": -0.6}"
tm55_15,trendst_w10,ndaylow20,20,mkt_ma20,691,87,0.53,34.4,1.05,-8.53,0.123,"{""2021"": 4.3, ""2022"": -0.1, ""2023"": -0.0, ""2024"": -0.4}"
tm55_15,trendst_w10,hold10,0,none,1588,164,-0.07,54.4,1.64,-2.91,0.563,"{""2021"": 1.4, ""2022"": 0.6, ""2023"": 0.5, ""2024"": 3.8}"
tm55_15,trendst_w10,hold10,0,mkt_ma60,489,60,1.46,66.5,1.35,-2.89,0.465,"{""2021"": 0.8, ""2022"": -0.2, ""2023"": 0.4, ""2024"": 4.2}"
tm55_15,trendst_w10,hold10,0,mkt_ma20,753,90,0.5,59.9,1.35,-2.88,0.468,"{""2021"": 0.4, ""2022"": 0.5, ""2023"": 0.2, ""2024"": 4.1}"
tm55_15,trendst_w10,hold10,10,none,1588,164,-0.07,54.4,1.64,-2.91,0.563,"{""2021"": 1.4, ""2022"": 0.6, ""2023"": 0.5, ""2024"": 3.8}"
tm55_15,trendst_w10,hold10,10,mkt_ma60,489,60,1.46,66.5,1.35,-2.89,0.465,"{""2021"": 0.8, ""2022"": -0.2, ""2023"": 0.4, ""2024"": 4.2}"
tm55_15,trendst_w10,hold10,10,mkt_ma20,753,90,0.5,59.9,1.35,-2.88,0.468,"{""2021"": 0.4, ""2022"": 0.5, ""2023"": 0.2, ""2024"": 4.1}"
tm55_15,trendst_w10,hold10,20,none,1588,164,-0.07,54.4,1.64,-2.91,0.563,"{""2021"": 1.4, ""2022"": 0.6, ""2023"": 0.5, ""2024"": 3.8}"
tm55_15,trendst_w10,hold10,20,mkt_ma60,489,60,1.46,66.5,1.35,-2.89,0.465,"{""2021"": 0.8, ""2022"": -0.2, ""2023"": 0.4, ""2024"": 4.2}"
tm55_15,trendst_w10,hold10,20,mkt_ma20,753,90,0.5,59.9,1.35,-2.88,0.468,"{""2021"": 0.4, ""2022"": 0.5, ""2023"": 0.2, ""2024"": 4.1}"
tm55_15,trendst_w10,hold20,0,none,1515,159,-0.52,54.3,2.67,-5.04,0.529,"{""2021"": 2.9, ""2022"": 2.2, ""2023"": 0.2, ""2024"": 4.9}"
tm55_15,trendst_w10,hold20,0,mkt_ma60,479,58,0.66,64.1,1.69,-2.91,0.581,"{""2021"": 1.2, ""2022"": -0.3, ""2023"": 0.1, ""2024"": 5.5}"
tm55_15,trendst_w10,hold20,0,mkt_ma20,738,88,0.77,59.6,1.88,-2.93,0.643,"{""2021"": 1.0, ""2022"": 1.1, ""2023"": 0.1, ""2024"": 5.0}"
tm55_15,trendst_w10,hold20,10,none,1515,159,-0.52,54.3,2.67,-5.04,0.529,"{""2021"": 2.9, ""2022"": 2.2, ""2023"": 0.2, ""2024"": 4.9}"
tm55_15,trendst_w10,hold20,10,mkt_ma60,479,58,0.66,64.1,1.69,-2.91,0.581,"{""2021"": 1.2, ""2022"": -0.3, ""2023"": 0.1, ""2024"": 5.5}"
tm55_15,trendst_w10,hold20,10,mkt_ma20,738,88,0.77,59.6,1.88,-2.93,0.643,"{""2021"": 1.0, ""2022"": 1.1, ""2023"": 0.1, ""2024"": 5.0}"
tm55_15,trendst_w10,hold20,20,none,1515,159,-0.52,54.3,2.67,-5.04,0.529,"{""2021"": 2.9, ""2022"": 2.2, ""2023"": 0.2, ""2024"": 4.9}"
tm55_15,trendst_w10,hold20,20,mkt_ma60,479,58,0.66,64.1,1.69,-2.91,0.581,"{""2021"": 1.2, ""2022"": -0.3, ""2023"": 0.1, ""2024"": 5.5}"
tm55_15,trendst_w10,hold20,20,mkt_ma20,738,88,0.77,59.6,1.88,-2.93,0.643,"{""2021"": 1.0, ""2022"": 1.1, ""2023"": 0.1, ""2024"": 5.0}"
tm55_15,trendst_w10,hold30,0,none,1448,156,0.34,51.3,2.51,-7.98,0.314,"{""2021"": 3.9, ""2022"": 2.6, ""2023"": -0.6, ""2024"": 3.6}"
tm55_15,trendst_w10,hold30,0,mkt_ma60,477,56,-0.79,54.9,0.99,-5.59,0.177,"{""2021"": 1.3, ""2022"": -0.5, ""2023"": -0.2, ""2024"": 3.0}"
tm55_15,trendst_w10,hold30,0,mkt_ma20,720,87,-0.23,51.9,0.99,-5.85,0.169,"{""2021"": 1.3, ""2022"": 0.5, ""2023"": -0.3, ""2024"": 2.2}"
tm55_15,trendst_w10,hold30,10,none,1448,156,0.34,51.3,2.51,-7.98,0.314,"{""2021"": 3.9, ""2022"": 2.6, ""2023"": -0.6, ""2024"": 3.6}"
tm55_15,trendst_w10,hold30,10,mkt_ma60,477,56,-0.79,54.9,0.99,-5.59,0.177,"{""2021"": 1.3, ""2022"": -0.5, ""2023"": -0.2, ""2024"": 3.0}"
tm55_15,trendst_w10,hold30,10,mkt_ma20,720,87,-0.23,51.9,0.99,-5.85,0.169,"{""2021"": 1.3, ""2022"": 0.5, ""2023"": -0.3, ""2024"": 2.2}"
tm55_15,trendst_w10,hold30,20,none,1448,156,0.34,51.3,2.51,-7.98,0.314,"{""2021"": 3.9, ""2022"": 2.6, ""2023"": -0.6, ""2024"": 3.6}"
tm55_15,trendst_w10,hold30,20,mkt_ma60,477,56,-0.79,54.9,0.99,-5.59,0.177,"{""2021"": 1.3, ""2022"": -0.5, ""2023"": -0.2, ""2024"": 3.0}"
tm55_15,trendst_w10,hold30,20,mkt_ma20,720,87,-0.23,51.9,0.99,-5.85,0.169,"{""2021"": 1.3, ""2022"": 0.5, ""2023"": -0.3, ""2024"": 2.2}"
tm55_15,trendst_w10,zhz_break,0,none,0,0,0.0,0.0,2.05,-28.62,0.072,"{""2021"": 10.4, ""2022"": -6.0, ""2023"": 3.3, ""2024"": -1.8}"
tm55_15,trendst_w10,zhz_break,0,mkt_ma60,0,0,0.0,0.0,1.16,-20.38,0.057,"{""2021"": 4.7, ""2022"": -3.6, ""2023"": -1.6, ""2024"": 3.9}"
tm55_15,trendst_w10,zhz_break,0,mkt_ma20,0,0,0.0,0.0,1.56,-24.59,0.063,"{""2021"": 7.1, ""2022"": -4.1, ""2023"": 1.2, ""2024"": 0.4}"
tm55_15,trendst_w10,zhz_break,10,none,0,0,0.0,0.0,2.05,-28.62,0.072,"{""2021"": 10.4, ""2022"": -6.0, ""2023"": 3.3, ""2024"": -1.8}"
tm55_15,trendst_w10,zhz_break,10,mkt_ma60,0,0,0.0,0.0,1.16,-20.38,0.057,"{""2021"": 4.7, ""2022"": -3.6, ""2023"": -1.6, ""2024"": 3.9}"
tm55_15,trendst_w10,zhz_break,10,mkt_ma20,0,0,0.0,0.0,1.56,-24.59,0.063,"{""2021"": 7.1, ""2022"": -4.1, ""2023"": 1.2, ""2024"": 0.4}"
tm55_15,trendst_w10,zhz_break,20,none,0,0,0.0,0.0,2.05,-28.62,0.072,"{""2021"": 10.4, ""2022"": -6.0, ""2023"": 3.3, ""2024"": -1.8}"
tm55_15,trendst_w10,zhz_break,20,mkt_ma60,0,0,0.0,0.0,1.16,-20.38,0.057,"{""2021"": 4.7, ""2022"": -3.6, ""2023"": -1.6, ""2024"": 3.9}"
tm55_15,trendst_w10,zhz_break,20,mkt_ma20,0,0,0.0,0.0,1.56,-24.59,0.063,"{""2021"": 7.1, ""2022"": -4.1, ""2023"": 1.2, ""2024"": 0.4}"
tm55_15,trendst_w10,giveback,0,none,383,101,13.56,99.7,3.52,-22.75,0.155,"{""2021"": 9.8, ""2022"": -3.8, ""2023"": 1.3, ""2024"": 4.4}"
tm55_15,trendst_w10,giveback,0,mkt_ma60,185,44,10.92,100.0,1.81,-14.41,0.126,"{""2021"": 3.8, ""2022"": -3.4, ""2023"": -1.2, ""2024"": 7.2}"
tm55_15,trendst_w10,giveback,0,mkt_ma20,263,69,10.68,100.0,2.87,-16.23,0.177,"{""2021"": 6.6, ""2022"": -2.4, ""2023"": -0.0, ""2024"": 6.0}"
tm55_15,trendst_w10,giveback,10,none,383,101,13.56,99.7,3.52,-22.75,0.155,"{""2021"": 9.8, ""2022"": -3.8, ""2023"": 1.3, ""2024"": 4.4}"
tm55_15,trendst_w10,giveback,10,mkt_ma60,185,44,10.92,100.0,1.81,-14.41,0.126,"{""2021"": 3.8, ""2022"": -3.4, ""2023"": -1.2, ""2024"": 7.2}"
tm55_20,none,guanbian_dn,10,mkt_ma60,600,69,1.17,63.5,3.0,-3.58,0.838,"{""2021"": 1.7, ""2022"": -0.8, ""2023"": 0.3, ""2024"": 10.5}"
tm55_20,none,guanbian_dn,10,mkt_ma20,939,92,-0.06,53.7,2.25,-6.23,0.361,"{""2021"": 0.5, ""2022"": -0.7, ""2023"": 0.3, ""2024"": 8.8}"
tm55_20,none,guanbian_dn,20,none,2229,175,0.93,55.7,5.07,-8.13,0.623,"{""2021"": 4.1, ""2022"": 4.1, ""2023"": 0.8, ""2024"": 10.3}"
tm55_20,none,guanbian_dn,20,mkt_ma60,571,68,1.08,66.0,3.16,-3.59,0.879,"{""2021"": 2.2, ""2022"": -1.0, ""2023"": 0.2, ""2024"": 10.9}"
tm55_20,none,guanbian_dn,20,mkt_ma20,897,91,0.07,56.2,2.56,-6.7,0.382,"{""2021"": 1.3, ""2022"": -0.8, ""2023"": 0.1, ""2024"": 9.3}"
tm55_20,none,trend_dn,0,none,0,0,0.0,0.0,2.55,-29.95,0.085,"{""2021"": 15.5, ""2022"": -8.7, ""2023"": 3.3, ""2024"": -1.8}"
tm55_20,none,trend_dn,0,mkt_ma60,0,0,0.0,0.0,1.61,-22.8,0.07,"{""2021"": 7.4, ""2022"": -5.9, ""2023"": -0.9, ""2024"": 4.2}"
tm55_20,none,trend_dn,0,mkt_ma20,0,0,0.0,0.0,2.29,-26.01,0.088,"{""2021"": 11.0, ""2022"": -7.2, ""2023"": 0.5, ""2024"": 3.3}"
tm55_15,trendst_w10,giveback,10,mkt_ma20,263,69,10.68,100.0,2.87,-16.23,0.177,"{""2021"": 6.6, ""2022"": -2.4, ""2023"": -0.0, ""2024"": 6.0}"
tm55_15,trendst_w10,giveback,20,none,383,101,13.56,99.7,3.52,-22.75,0.155,"{""2021"": 9.8, ""2022"": -3.8, ""2023"": 1.3, ""2024"": 4.4}"
tm55_15,trendst_w10,giveback,20,mkt_ma60,185,44,10.92,100.0,1.81,-14.41,0.126,"{""2021"": 3.8, ""2022"": -3.4, ""2023"": -1.2, ""2024"": 7.2}"
tm55_15,trendst_w10,giveback,20,mkt_ma20,263,69,10.68,100.0,2.87,-16.23,0.177,"{""2021"": 6.6, ""2022"": -2.4, ""2023"": -0.0, ""2024"": 6.0}"
tm55_20,none,guanbian_dn,0,none,2788,181,0.82,44.1,3.93,-5.76,0.683,"{""2021"": 2.2, ""2022"": 2.8, ""2023"": 0.7, ""2024"": 9.5}"
tm55_20,none,guanbian_dn,0,mkt_ma60,622,71,1.12,57.9,2.91,-3.58,0.811,"{""2021"": 1.2, ""2022"": -0.7, ""2023"": 0.3, ""2024"": 10.5}"
