period,strategy,code,name,segment,n_trades,win_rate,total_return,max_drawdown,calmar,avg_return,avg_hold_days,bh_return,vs_bh
second_half,exit_shou_cang_or_hold,600588,用友网络,云计算,3,33.33,-9.06,-9.56,-0.95,-2.25,3.0,-39.84,30.78
full,exit_hold_line_disappear,600845,宝信软件,云计算,11,18.18,-16.33,-25.49,-0.64,-1.18,10.8,-41.33,25.0
full,exit_shou_cang_disappear,600845,宝信软件,云计算,9,11.11,-34.18,-36.3,-0.94,-4.19,9.0,-41.33,7.15
full,exit_mu_ma_disappear,600845,宝信软件,云计算,11,0.0,-24.26,-26.03,-0.93,-2.23,4.5,-41.33,17.07
full,exit_cao_pan_disappear,600845,宝信软件,云计算,11,18.18,-21.75,-24.27,-0.9,-1.93,3.3,-41.33,19.58
full,exit_trend_down,600845,宝信软件,云计算,0,0.0,-35.94,-55.23,0.0,0.0,0.0,-41.33,5.39
full,exit_hold_or_trend_down,600845,宝信软件,云计算,11,18.18,-16.33,-25.49,-0.64,-1.18,10.8,-41.33,25.0
full,exit_mu_ma_or_hold,600845,宝信软件,云计算,11,0.0,-24.26,-26.03,-0.93,-2.23,4.5,-41.33,17.07
full,exit_cao_pan_or_hold,600845,宝信软件,云计算,11,18.18,-21.75,-24.27,-0.9,-1.93,3.3,-41.33,19.58
full,exit_shou_cang_or_hold,600845,宝信软件,云计算,11,9.09,-28.36,-30.67,-0.92,-2.71,5.5,-41.33,12.97
first_half,exit_hold_line_disappear,600845,宝信软件,云计算,5,0.0,-20.42,-22.28,-0.92,-4.21,8.0,-27.03,6.61
first_half,exit_shou_cang_disappear,600845,宝信软件,云计算,4,25.0,-23.68,-26.14,-0.91,-6.12,12.8,-27.03,3.35
first_half,exit_mu_ma_disappear,600845,宝信软件,云计算,5,0.0,-11.92,-13.99,-0.85,-2.25,5.2,-27.03,15.11
first_half,exit_cao_pan_disappear,600845,宝信软件,云计算,5,20.0,-12.32,-15.15,-0.81,-2.32,3.6,-27.03,14.71
first_half,exit_trend_down,600845,宝信软件,云计算,0,0.0,-20.38,-37.96,0.0,0.0,0.0,-27.03,6.65
first_half,exit_hold_or_trend_down,600845,宝信软件,云计算,5,0.0,-20.42,-22.28,-0.92,-4.21,8.0,-27.03,6.61
first_half,exit_mu_ma_or_hold,600845,宝信软件,云计算,5,0.0,-11.92,-13.99,-0.85,-2.25,5.2,-27.03,15.11
first_half,exit_cao_pan_or_hold,600845,宝信软件,云计算,5,20.0,-12.32,-15.15,-0.81,-2.32,3.6,-27.03,14.71
first_half,exit_shou_cang_or_hold,600845,宝信软件,云计算,5,20.0,-17.86,-20.51,-0.87,-3.58,6.0,-27.03,9.17
second_half,exit_hold_line_disappear,600845,宝信软件,云计算,5,20.0,0.77,-12.28,0.06,0.69,10.6,-25.59,26.36
second_half,exit_shou_cang_disappear,600845,宝信软件,云计算,5,0.0,-13.76,-13.76,-1.0,-2.65,6.0,-25.59,11.83
second_half,exit_mu_ma_disappear,600845,宝信软件,云计算,5,0.0,-11.2,-11.2,-1.0,-2.07,3.6,-25.59,14.39
second_half,exit_cao_pan_disappear,600845,宝信软件,云计算,5,20.0,-10.1,-10.1,-1.0,-1.83,3.0,-25.59,15.49
second_half,exit_trend_down,600845,宝信软件,云计算,0,0.0,-22.54,-33.87,0.0,0.0,0.0,-25.59,3.05
second_half,exit_hold_or_trend_down,600845,宝信软件,云计算,5,20.0,0.77,-12.28,0.06,0.69,10.6,-25.59,26.36
second_half,exit_mu_ma_or_hold,600845,宝信软件,云计算,5,0.0,-11.2,-11.2,-1.0,-2.07,3.6,-25.59,14.39
second_half,exit_cao_pan_or_hold,600845,宝信软件,云计算,5,20.0,-10.1,-10.1,-1.0,-1.83,3.0,-25.59,15.49
second_half,exit_shou_cang_or_hold,600845,宝信软件,云计算,5,0.0,-12.15,-12.15,-1.0,-2.29,5.4,-25.59,13.44
full,exit_hold_line_disappear,002230,科大讯飞,大模型/AI应用/AIGC,7,57.14,46.11,-20.43,2.26,6.44,17.1,7.11,39.0
full,exit_shou_cang_disappear,002230,科大讯飞,大模型/AI应用/AIGC,7,42.86,3.14,-16.71,0.19,0.88,7.7,7.11,-3.97
full,exit_mu_ma_disappear,002230,科大讯飞,大模型/AI应用/AIGC,7,42.86,-4.85,-17.65,-0.28,-0.36,6.4,7.11,-11.96
full,exit_cao_pan_disappear,002230,科大讯飞,大模型/AI应用/AIGC,8,37.5,-10.74,-10.74,-1.0,-1.12,3.0,7.11,-17.85
full,exit_trend_down,002230,科大讯飞,大模型/AI应用/AIGC,0,0.0,22.29,-38.59,0.0,0.0,0.0,7.11,15.18
full,exit_hold_or_trend_down,002230,科大讯飞,大模型/AI应用/AIGC,7,57.14,46.11,-20.43,2.26,6.44,17.1,7.11,39.0
full,exit_mu_ma_or_hold,002230,科大讯飞,大模型/AI应用/AIGC,7,42.86,-0.22,-13.63,-0.02,0.39,6.3,7.11,-7.33
full,exit_cao_pan_or_hold,002230,科大讯飞,大模型/AI应用/AIGC,8,37.5,-10.74,-10.74,-1.0,-1.12,3.0,7.11,-17.85
full,exit_shou_cang_or_hold,002230,科大讯飞,大模型/AI应用/AIGC,7,42.86,5.13,-15.1,0.34,1.2,6.3,7.11,-1.98
first_half,exit_hold_line_disappear,002230,科大讯飞,大模型/AI应用/AIGC,3,100.0,46.38,-15.27,3.04,14.11,27.0,18.52,27.86
first_half,exit_shou_cang_disappear,002230,科大讯飞,大模型/AI应用/AIGC,3,33.33,-3.24,-3.89,-0.83,-0.82,3.0,18.52,-21.76
first_half,exit_mu_ma_disappear,002230,科大讯飞,大模型/AI应用/AIGC,3,66.67,4.24,-10.09,0.42,1.75,10.3,18.52,-14.28
first_half,exit_cao_pan_disappear,002230,科大讯飞,大模型/AI应用/AIGC,3,33.33,-3.24,-3.89,-0.83,-0.82,3.0,18.52,-21.76
first_half,exit_trend_down,002230,科大讯飞,大模型/AI应用/AIGC,0,0.0,35.28,-25.56,0.0,0.0,0.0,18.52,16.76
first_half,exit_hold_or_trend_down,002230,科大讯飞,大模型/AI应用/AIGC,3,100.0,46.38,-15.27,3.04,14.11,27.0,18.52,27.86
first_half,exit_mu_ma_or_hold,002230,科大讯飞,大模型/AI应用/AIGC,3,66.67,9.32,-5.7,1.63,3.5,10.0,18.52,-9.2
first_half,exit_cao_pan_or_hold,002230,科大讯飞,大模型/AI应用/AIGC,3,33.33,-3.24,-3.89,-0.83,-0.82,3.0,18.52,-21.76
first_half,exit_shou_cang_or_hold,002230,科大讯飞,大模型/AI应用/AIGC,3,33.33,-3.24,-3.89,-0.83,-0.82,3.0,18.52,-21.76
second_half,exit_hold_line_disappear,002230,科大讯飞,大模型/AI应用/AIGC,4,25.0,-0.18,-20.43,-0.01,0.69,9.8,-15.65,15.47
second_half,exit_shou_cang_disappear,002230,科大讯飞,大模型/AI应用/AIGC,4,50.0,6.59,-16.71,0.39,2.17,11.2,-15.65,22.24
second_half,exit_mu_ma_disappear,002230,科大讯飞,大模型/AI应用/AIGC,4,25.0,-8.72,-9.9,-0.88,-1.95,3.5,-15.65,6.93
second_half,exit_cao_pan_disappear,002230,科大讯飞,大模型/AI应用/AIGC,5,40.0,-7.75,-8.94,-0.87,-1.29,3.0,-15.65,7.9
second_half,exit_trend_down,002230,科大讯飞,大模型/AI应用/AIGC,0,0.0,-16.03,-38.59,0.0,0.0,0.0,-15.65,-0.38
second_half,exit_hold_or_trend_down,002230,科大讯飞,大模型/AI应用/AIGC,4,25.0,-0.18,-20.43,-0.01,0.69,9.8,-15.65,15.47
second_half,exit_mu_ma_or_hold,002230,科大讯飞,大模型/AI应用/AIGC,4,25.0,-8.72,-9.9,-0.88,-1.95,3.5,-15.65,6.93
second_half,exit_cao_pan_or_hold,002230,科大讯飞,大模型/AI应用/AIGC,5,40.0,-7.75,-8.94,-0.87,-1.29,3.0,-15.65,7.9
second_half,exit_shou_cang_or_hold,002230,科大讯飞,大模型/AI应用/AIGC,4,50.0,8.65,-15.1,0.57,2.72,8.8,-15.65,24.3
full,exit_hold_line_disappear,601360,三六零,大模型/AI应用/AIGC,6,83.33,45.93,-19.66,2.34,7.04,18.3,25.06,20.87
full,exit_shou_cang_disappear,601360,三六零,大模型/AI应用/AIGC,6,50.0,-1.28,-4.19,-0.3,0.08,3.0,25.06,-26.34
full,exit_mu_ma_disappear,601360,三六零,大模型/AI应用/AIGC,6,50.0,-0.6,-14.49,-0.04,0.3,7.8,25.06,-25.66
full,exit_cao_pan_disappear,601360,三六零,大模型/AI应用/AIGC,6,50.0,-1.28,-4.19,-0.3,0.08,3.0,25.06,-26.34
full,exit_trend_down,601360,三六零,大模型/AI应用/AIGC,0,0.0,29.83,-43.37,0.0,0.0,0.0,25.06,4.77
full,exit_hold_or_trend_down,601360,三六零,大模型/AI应用/AIGC,6,83.33,45.93,-19.66,2.34,7.04,18.3,25.06,20.87
full,exit_mu_ma_or_hold,601360,三六零,大模型/AI应用/AIGC,6,50.0,-0.6,-14.49,-0.04,0.3,7.8,25.06,-25.66
full,exit_cao_pan_or_hold,601360,三六零,大模型/AI应用/AIGC,6,50.0,-1.28,-4.19,-0.3,0.08,3.0,25.06,-26.34
full,exit_shou_cang_or_hold,601360,三六零,大模型/AI应用/AIGC,6,50.0,-1.28,-4.19,-0.3,0.08,3.0,25.06,-26.34
first_half,exit_hold_line_disappear,601360,三六零,大模型/AI应用/AIGC,3,100.0,38.31,-19.66,1.95,11.83,22.7,37.73,0.58
first_half,exit_shou_cang_disappear,601360,三六零,大模型/AI应用/AIGC,3,33.33,-2.91,-4.19,-0.69,-0.71,3.0,37.73,-40.64
first_half,exit_mu_ma_disappear,601360,三六零,大模型/AI应用/AIGC,3,33.33,-5.95,-7.19,-0.83,-1.74,5.3,37.73,-43.68
first_half,exit_cao_pan_disappear,601360,三六零,大模型/AI应用/AIGC,3,33.33,-2.91,-4.19,-0.69,-0.71,3.0,37.73,-40.64
first_half,exit_trend_down,601360,三六零,大模型/AI应用/AIGC,0,0.0,42.95,-39.63,0.0,0.0,0.0,37.73,5.22
first_half,exit_hold_or_trend_down,601360,三六零,大模型/AI应用/AIGC,3,100.0,38.31,-19.66,1.95,11.83,22.7,37.73,0.58
first_half,exit_mu_ma_or_hold,601360,三六零,大模型/AI应用/AIGC,3,33.33,-5.95,-7.19,-0.83,-1.74,5.3,37.73,-43.68
first_half,exit_cao_pan_or_hold,601360,三六零,大模型/AI应用/AIGC,3,33.33,-2.91,-4.19,-0.69,-0.71,3.0,37.73,-40.64
first_half,exit_shou_cang_or_hold,601360,三六零,大模型/AI应用/AIGC,3,33.33,-2.91,-4.19,-0.69,-0.71,3.0,37.73,-40.64
second_half,exit_hold_line_disappear,601360,三六零,大模型/AI应用/AIGC,3,66.67,5.51,-14.64,0.38,2.25,14.0,-17.54,23.05
second_half,exit_shou_cang_disappear,601360,三六零,大模型/AI应用/AIGC,3,66.67,1.68,-2.02,0.83,0.87,3.0,-17.54,19.22
second_half,exit_mu_ma_disappear,601360,三六零,大模型/AI应用/AIGC,3,66.67,5.69,-14.49,0.39,2.34,10.3,-17.54,23.23
second_half,exit_cao_pan_disappear,601360,三六零,大模型/AI应用/AIGC,3,66.67,1.68,-2.02,0.83,0.87,3.0,-17.54,19.22
second_half,exit_trend_down,601360,三六零,大模型/AI应用/AIGC,0,0.0,-21.42,-38.25,0.0,0.0,0.0,-17.54,-3.88
second_half,exit_hold_or_trend_down,601360,三六零,大模型/AI应用/AIGC,3,66.67,5.51,-14.64,0.38,2.25,14.0,-17.54,23.05
second_half,exit_mu_ma_or_hold,601360,三六零,大模型/AI应用/AIGC,3,66.67,5.69,-14.49,0.39,2.34,10.3,-17.54,23.23
second_half,exit_cao_pan_or_hold,601360,三六零,大模型/AI应用/AIGC,3,66.67,1.68,-2.02,0.83,0.87,3.0,-17.54,19.22
second_half,exit_shou_cang_or_hold,601360,三六零,大模型/AI应用/AIGC,3,66.67,1.68,-2.02,0.83,0.87,3.0,-17.54,19.22
full,exit_hold_line_disappear,300418,昆仑万维,大模型/AI应用/AIGC,7,57.14,78.1,-25.89,3.02,8.59,16.6,47.76,30.34
full,exit_shou_cang_disappear,300418,昆仑万维,大模型/AI应用/AIGC,8,37.5,28.29,-25.3,1.12,4.47,8.4,47.76,-19.47
full,exit_mu_ma_disappear,300418,昆仑万维,大模型/AI应用/AIGC,9,33.33,5.89,-29.63,0.2,1.78,7.7,47.76,-41.87
full,exit_cao_pan_disappear,300418,昆仑万维,大模型/AI应用/AIGC,9,33.33,-5.4,-17.58,-0.31,-0.24,3.4,47.76,-53.16
full,exit_trend_down,300418,昆仑万维,大模型/AI应用/AIGC,0,0.0,41.36,-45.47,0.0,0.0,0.0,47.76,-6.4
full,exit_hold_or_trend_down,300418,昆仑万维,大模型/AI应用/AIGC,7,57.14,78.1,-25.89,3.02,8.59,16.6,47.76,30.34
full,exit_mu_ma_or_hold,300418,昆仑万维,大模型/AI应用/AIGC,9,33.33,-2.96,-35.51,-0.08,0.47,6.3,47.76,-50.72
full,exit_cao_pan_or_hold,300418,昆仑万维,大模型/AI应用/AIGC,9,33.33,-5.4,-17.58,-0.31,-0.24,3.4,47.76,-53.16
full,exit_shou_cang_or_hold,300418,昆仑万维,大模型/AI应用/AIGC,8,37.5,19.99,-31.75,0.63,3.17,6.2,47.76,-27.77
first_half,exit_hold_line_disappear,300418,昆仑万维,大模型/AI应用/AIGC,4,75.0,44.38,-25.89,1.71,10.76,21.2,11.4,32.98
first_half,exit_shou_cang_disappear,300418,昆仑万维,大模型/AI应用/AIGC,4,50.0,27.68,-23.07,1.2,8.36,12.2,11.4,16.28
first_half,exit_mu_ma_disappear,300418,昆仑万维,大模型/AI应用/AIGC,5,40.0,27.08,-23.07,1.17,6.51,9.4,11.4,15.68
first_half,exit_cao_pan_disappear,300418,昆仑万维,大模型/AI应用/AIGC,5,40.0,-6.32,-8.42,-0.75,-0.99,3.0,11.4,-17.72
first_half,exit_trend_down,300418,昆仑万维,大模型/AI应用/AIGC,0,0.0,6.63,-45.47,0.0,0.0,0.0,11.4,-4.77
first_half,exit_hold_or_trend_down,300418,昆仑万维,大模型/AI应用/AIGC,4,75.0,44.38,-25.89,1.71,10.76,21.2,11.4,32.98
first_half,exit_mu_ma_or_hold,300418,昆仑万维,大模型/AI应用/AIGC,5,40.0,16.47,-23.64,0.7,4.14,7.0,11.4,5.07
first_half,exit_cao_pan_or_hold,300418,昆仑万维,大模型/AI应用/AIGC,5,40.0,-6.32,-8.42,-0.75,-0.99,3.0,11.4,-17.72
first_half,exit_shou_cang_or_hold,300418,昆仑万维,大模型/AI应用/AIGC,4,50.0,18.83,-23.64,0.8,5.63,8.5,11.4,7.43
second_half,exit_hold_line_disappear,300418,昆仑万维,大模型/AI应用/AIGC,3,33.33,23.35,-25.89,0.9,5.7,10.3,21.66,1.69
second_half,exit_shou_cang_disappear,300418,昆仑万维,大模型/AI应用/AIGC,4,25.0,0.48,-17.2,0.03,0.59,4.5,21.66,-21.18
second_half,exit_mu_ma_disappear,300418,昆仑万维,大模型/AI应用/AIGC,4,25.0,-16.68,-21.37,-0.78,-4.13,5.5,21.66,-38.34
second_half,exit_cao_pan_disappear,300418,昆仑万维,大模型/AI应用/AIGC,4,25.0,0.98,-16.79,0.06,0.71,4.0,21.66,-20.68
second_half,exit_trend_down,300418,昆仑万维,大模型/AI应用/AIGC,0,0.0,-1.29,-43.01,0.0,0.0,0.0,21.66,-22.95
second_half,exit_hold_or_trend_down,300418,昆仑万维,大模型/AI应用/AIGC,3,33.33,23.35,-25.89,0.9,5.7,10.3,21.66,1.69
second_half,exit_mu_ma_or_hold,300418,昆仑万维,大模型/AI应用/AIGC,4,25.0,-16.68,-21.37,-0.78,-4.13,5.5,21.66,-38.34
second_half,exit_cao_pan_or_hold,300418,昆仑万维,大模型/AI应用/AIGC,4,25.0,0.98,-16.79,0.06,0.71,4.0,21.66,-20.68
second_half,exit_shou_cang_or_hold,300418,昆仑万维,大模型/AI应用/AIGC,4,25.0,0.98,-16.79,0.06,0.71,4.0,21.66,-20.68
full,exit_hold_line_disappear,300624,万兴科技,大模型/AI应用/AIGC,9,44.44,111.17,-26.75,4.16,10.78,16.0,8.35,102.82
full,exit_shou_cang_disappear,300624,万兴科技,大模型/AI应用/AIGC,10,50.0,8.9,-23.02,0.39,2.31,5.4,8.35,0.55
full,exit_mu_ma_disappear,300624,万兴科技,大模型/AI应用/AIGC,11,54.55,72.26,-25.6,2.82,6.59,9.4,8.35,63.91
full,exit_cao_pan_disappear,300624,万兴科技,大模型/AI应用/AIGC,11,54.55,18.21,-23.91,0.76,2.31,4.9,8.35,9.86
full,exit_trend_down,300624,万兴科技,大模型/AI应用/AIGC,0,0.0,4.04,-53.92,0.0,0.0,0.0,8.35,-4.31
full,exit_hold_or_trend_down,300624,万兴科技,大模型/AI应用/AIGC,9,44.44,111.17,-26.75,4.16,10.78,16.0,8.35,102.82
full,exit_mu_ma_or_hold,300624,万兴科技,大模型/AI应用/AIGC,11,54.55,96.07,-19.76,4.86,7.96,7.9,8.35,87.72
full,exit_cao_pan_or_hold,300624,万兴科技,大模型/AI应用/AIGC,11,54.55,29.71,-19.76,1.5,3.51,4.3,8.35,21.36
full,exit_shou_cang_or_hold,300624,万兴科技,大模型/AI应用/AIGC,11,45.45,16.03,-19.76,0.81,2.49,4.6,8.35,7.68
first_half,exit_hold_line_disappear,300624,万兴科技,大模型/AI应用/AIGC,4,75.0,95.3,-19.76,4.82,20.52,20.2,27.34,67.96
first_half,exit_shou_cang_disappear,300624,万兴科技,大模型/AI应用/AIGC,6,33.33,15.26,-19.76,0.77,3.73,7.0,27.34,-12.08
first_half,exit_mu_ma_disappear,300624,万兴科技,大模型/AI应用/AIGC,6,50.0,36.99,-19.76,1.87,7.15,9.7,27.34,9.65
first_half,exit_cao_pan_disappear,300624,万兴科技,大模型/AI应用/AIGC,6,33.33,12.04,-21.27,0.57,3.09,6.5,27.34,-15.3
first_half,exit_trend_down,300624,万兴科技,大模型/AI应用/AIGC,0,0.0,22.24,-41.16,0.0,0.0,0.0,27.34,-5.1
first_half,exit_hold_or_trend_down,300624,万兴科技,大模型/AI应用/AIGC,4,75.0,95.3,-19.76,4.82,20.52,20.2,27.34,67.96
first_half,exit_mu_ma_or_hold,300624,万兴科技,大模型/AI应用/AIGC,6,50.0,55.84,-19.76,2.83,9.66,7.7,27.34,28.5
first_half,exit_cao_pan_or_hold,300624,万兴科技,大模型/AI应用/AIGC,6,33.33,22.94,-19.76,1.16,5.28,5.3,27.34,-4.4
first_half,exit_shou_cang_or_hold,300624,万兴科技,大模型/AI应用/AIGC,6,33.33,22.94,-19.76,1.16,5.28,5.3,27.34,-4.4
second_half,exit_hold_line_disappear,300624,万兴科技,大模型/AI应用/AIGC,5,20.0,8.12,-26.75,0.3,2.99,12.6,-37.08,45.2
second_half,exit_shou_cang_disappear,300624,万兴科技,大模型/AI应用/AIGC,4,75.0,-5.52,-13.19,-0.42,0.17,3.0,-37.08,31.56
second_half,exit_mu_ma_disappear,300624,万兴科技,大模型/AI应用/AIGC,5,60.0,25.75,-17.8,1.45,5.91,9.0,-37.08,62.83
second_half,exit_cao_pan_disappear,300624,万兴科技,大模型/AI应用/AIGC,5,80.0,5.51,-3.99,1.38,1.37,3.0,-37.08,42.59
second_half,exit_trend_down,300624,万兴科技,大模型/AI应用/AIGC,0,0.0,-32.86,-53.92,0.0,0.0,0.0,-37.08,4.22
second_half,exit_hold_or_trend_down,300624,万兴科技,大模型/AI应用/AIGC,5,20.0,8.12,-26.75,0.3,2.99,12.6,-37.08,45.2
second_half,exit_mu_ma_or_hold,300624,万兴科技,大模型/AI应用/AIGC,5,60.0,25.82,-17.76,1.45,5.93,8.2,-37.08,62.9
second_half,exit_cao_pan_or_hold,300624,万兴科技,大模型/AI应用/AIGC,5,80.0,5.51,-3.99,1.38,1.37,3.0,-37.08,42.59
second_half,exit_shou_cang_or_hold,300624,万兴科技,大模型/AI应用/AIGC,5,60.0,-5.62,-13.29,-0.42,-0.87,3.8,-37.08,31.46
full,exit_hold_line_disappear,300496,中科创达,AIPC/端侧AI,8,37.5,29.56,-27.11,1.09,5.96,11.0,45.71,-16.15
full,exit_shou_cang_disappear,300496,中科创达,AIPC/端侧AI,8,37.5,10.33,-28.21,0.37,2.81,6.4,45.71,-35.38
full,exit_mu_ma_disappear,300496,中科创达,AIPC/端侧AI,9,33.33,40.81,-18.93,2.16,5.8,7.1,45.71,-4.9
full,exit_cao_pan_disappear,300496,中科创达,AIPC/端侧AI,9,44.44,23.82,-21.94,1.09,3.76,7.7,45.71,-21.89
full,exit_trend_down,300496,中科创达,AIPC/端侧AI,0,0.0,39.11,-36.03,0.0,0.0,0.0,45.71,-6.6
full,exit_hold_or_trend_down,300496,中科创达,AIPC/端侧AI,8,37.5,29.56,-27.11,1.09,5.96,11.0,45.71,-16.15
full,exit_mu_ma_or_hold,300496,中科创达,AIPC/端侧AI,9,33.33,43.53,-18.93,2.3,6.15,6.9,45.71,-2.18
full,exit_cao_pan_or_hold,300496,中科创达,AIPC/端侧AI,9,44.44,44.57,-18.35,2.43,6.23,6.0,45.71,-1.14
full,exit_shou_cang_or_hold,300496,中科创达,AIPC/端侧AI,9,33.33,27.19,-19.87,1.37,4.73,4.8,45.71,-18.52
first_half,exit_hold_line_disappear,300496,中科创达,AIPC/端侧AI,5,60.0,48.4,-27.11,1.79,12.04,14.0,22.7,25.7
first_half,exit_shou_cang_disappear,300496,中科创达,AIPC/端侧AI,5,40.0,22.75,-21.28,1.07,6.42,8.4,22.7,0.05
first_half,exit_mu_ma_disappear,300496,中科创达,AIPC/端侧AI,6,50.0,57.79,-15.97,3.62,10.42,7.8,22.7,35.09
first_half,exit_cao_pan_disappear,300496,中科创达,AIPC/端侧AI,6,50.0,37.75,-21.07,1.79,7.24,10.0,22.7,15.05
first_half,exit_trend_down,300496,中科创达,AIPC/端侧AI,0,0.0,17.18,-36.03,0.0,0.0,0.0,22.7,-5.52
first_half,exit_hold_or_trend_down,300496,中科创达,AIPC/端侧AI,5,60.0,48.4,-27.11,1.79,12.04,14.0,22.7,25.7
first_half,exit_mu_ma_or_hold,300496,中科创达,AIPC/端侧AI,6,50.0,60.83,-15.97,3.81,10.95,7.5,22.7,38.13
first_half,exit_cao_pan_or_hold,300496,中科创达,AIPC/端侧AI,6,50.0,60.83,-15.97,3.81,10.95,7.5,22.7,38.13
first_half,exit_shou_cang_or_hold,300496,中科创达,AIPC/端侧AI,6,33.33,41.5,-14.38,2.89,8.7,5.7,22.7,18.8
second_half,exit_hold_line_disappear,300496,中科创达,AIPC/端侧AI,3,0.0,-12.7,-17.67,-0.72,-4.17,6.0,4.65,-17.35
second_half,exit_shou_cang_disappear,300496,中科创达,AIPC/端侧AI,3,33.33,-10.11,-10.44,-0.97,-3.2,3.0,4.65,-14.76
second_half,exit_mu_ma_disappear,300496,中科创达,AIPC/端侧AI,3,0.0,-10.76,-15.84,-0.68,-3.44,5.7,4.65,-15.41
second_half,exit_cao_pan_disappear,300496,中科创达,AIPC/端侧AI,3,33.33,-10.11,-10.44,-0.97,-3.2,3.0,4.65,-14.76
second_half,exit_trend_down,300496,中科创达,AIPC/端侧AI,0,0.0,-1.55,-33.34,0.0,0.0,0.0,4.65,-6.2
second_half,exit_hold_or_trend_down,300496,中科创达,AIPC/端侧AI,3,0.0,-12.7,-17.67,-0.72,-4.17,6.0,4.65,-17.35
second_half,exit_mu_ma_or_hold,300496,中科创达,AIPC/端侧AI,3,0.0,-10.76,-15.84,-0.68,-3.44,5.7,4.65,-15.41
second_half,exit_cao_pan_or_hold,300496,中科创达,AIPC/端侧AI,3,33.33,-10.11,-10.44,-0.97,-3.2,3.0,4.65,-14.76
second_half,exit_shou_cang_or_hold,300496,中科创达,AIPC/端侧AI,3,33.33,-10.11,-10.44,-0.97,-3.2,3.0,4.65,-14.76
full,exit_hold_line_disappear,002405,四维图新,AIPC/端侧AI,4,50.0,-1.11,-15.42,-0.07,0.11,20.0,-6.41,5.3
full,exit_shou_cang_disappear,002405,四维图新,AIPC/端侧AI,6,33.33,2.61,-18.84,0.14,1.32,11.0,-6.41,9.02
full,exit_mu_ma_disappear,002405,四维图新,AIPC/端侧AI,5,40.0,10.99,-11.1,0.99,2.68,7.4,-6.41,17.4
full,exit_cao_pan_disappear,002405,四维图新,AIPC/端侧AI,6,33.33,9.81,-13.14,0.75,2.22,9.8,-6.41,16.22
full,exit_trend_down,002405,四维图新,AIPC/端侧AI,0,0.0,-25.97,-43.06,0.0,0.0,0.0,-6.41,-19.56
full,exit_hold_or_trend_down,002405,四维图新,AIPC/端侧AI,4,50.0,-1.11,-15.42,-0.07,0.11,20.0,-6.41,5.3
full,exit_mu_ma_or_hold,002405,四维图新,AIPC/端侧AI,5,40.0,11.32,-10.84,1.04,2.75,7.2,-6.41,17.73
full,exit_cao_pan_or_hold,002405,四维图新,AIPC/端侧AI,6,33.33,6.88,-14.4,0.48,1.67,7.0,-6.41,13.29
full,exit_shou_cang_or_hold,002405,四维图新,AIPC/端侧AI,6,33.33,6.76,-14.5,0.47,1.66,7.2,-6.41,13.17
first_half,exit_hold_line_disappear,002405,四维图新,AIPC/端侧AI,2,100.0,7.1,-9.35,0.76,3.81,26.0,14.48,-7.38
first_half,exit_shou_cang_disappear,002405,四维图新,AIPC/端侧AI,2,0.0,-3.57,-4.09,-0.87,-1.54,3.0,14.48,-18.05
first_half,exit_mu_ma_disappear,002405,四维图新,AIPC/端侧AI,2,0.0,-3.57,-4.09,-0.87,-1.54,3.0,14.48,-18.05
first_half,exit_cao_pan_disappear,002405,四维图新,AIPC/端侧AI,2,0.0,-3.57,-4.09,-0.87,-1.54,3.0,14.48,-18.05
first_half,exit_trend_down,002405,四维图新,AIPC/端侧AI,0,0.0,-9.5,-23.65,0.0,0.0,0.0,14.48,-23.98
first_half,exit_hold_or_trend_down,002405,四维图新,AIPC/端侧AI,2,100.0,7.1,-9.35,0.76,3.81,26.0,14.48,-7.38
first_half,exit_mu_ma_or_hold,002405,四维图新,AIPC/端侧AI,2,0.0,-3.57,-4.09,-0.87,-1.54,3.0,14.48,-18.05
first_half,exit_cao_pan_or_hold,002405,四维图新,AIPC/端侧AI,2,0.0,-3.57,-4.09,-0.87,-1.54,3.0,14.48,-18.05
first_half,exit_shou_cang_or_hold,002405,四维图新,AIPC/端侧AI,2,0.0,-3.57,-4.09,-0.87,-1.54,3.0,14.48,-18.05
second_half,exit_hold_line_disappear,002405,四维图新,AIPC/端侧AI,2,0.0,-7.67,-9.61,-0.8,-3.6,14.0,-23.45,15.78
second_half,exit_shou_cang_disappear,002405,四维图新,AIPC/端侧AI,4,50.0,6.41,-18.84,0.34,2.75,15.0,-23.45,29.86
second_half,exit_mu_ma_disappear,002405,四维图新,AIPC/端侧AI,3,66.67,15.1,-11.1,1.36,5.5,10.3,-23.45,38.55
second_half,exit_cao_pan_disappear,002405,四维图新,AIPC/端侧AI,4,50.0,13.88,-13.14,1.06,4.1,13.2,-23.45,37.33
second_half,exit_trend_down,002405,四维图新,AIPC/端侧AI,0,0.0,-22.74,-43.06,0.0,0.0,0.0,-23.45,0.71
second_half,exit_hold_or_trend_down,002405,四维图新,AIPC/端侧AI,2,0.0,-7.67,-9.61,-0.8,-3.6,14.0,-23.45,15.78
second_half,exit_mu_ma_or_hold,002405,四维图新,AIPC/端侧AI,3,66.67,15.44,-10.84,1.42,5.62,10.0,-23.45,38.89
second_half,exit_cao_pan_or_hold,002405,四维图新,AIPC/端侧AI,4,50.0,10.83,-14.4,0.75,3.29,9.0,-23.45,34.28
