strategy,window,basket_regime,code,name,segment,n_trades,win_rate,total_return,max_drawdown,calmar,avg_return,avg_hold_days,bh_return,bh_max_drawdown,vs_bh
base_combo,2025-03-11_2026-03-20,basket_neutral,002371,北方华创,半导体设备,1,100.0,1.28,-6.11,0.21,0.32,28.0,39.4,-16.05,-38.12
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,002371,北方华创,半导体设备,1,100.0,1.28,-6.11,0.21,0.32,28.0,39.4,-16.05,-38.12
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,002371,北方华创,半导体设备,1,100.0,1.28,-6.11,0.21,0.32,28.0,39.4,-16.05,-38.12
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,002371,北方华创,半导体设备,1,100.0,40.29,-16.05,2.51,38.95,132.0,39.4,-16.05,0.89
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,002371,北方华创,半导体设备,1,100.0,1.28,-6.11,0.21,0.32,28.0,39.4,-16.05,-38.12
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,002371,北方华创,半导体设备,1,100.0,40.29,-16.05,2.51,38.95,132.0,39.4,-16.05,0.89
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,002371,北方华创,半导体设备,1,100.0,2.49,-6.11,0.41,1.51,32.0,39.4,-16.05,-36.91
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,002371,北方华创,半导体设备,1,100.0,2.0,-6.11,0.33,1.03,27.0,39.4,-16.05,-37.4
base_combo,2025-06-10_2026-06-18,basket_bull,002371,北方华创,半导体设备,1,100.0,27.27,-15.64,1.74,27.6,49.0,109.8,-19.08,-82.53
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,002371,北方华创,半导体设备,1,100.0,27.27,-15.64,1.74,27.6,49.0,109.8,-19.08,-82.53
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,002371,北方华创,半导体设备,1,100.0,32.7,-16.12,2.03,33.04,56.0,109.8,-19.08,-77.1
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,002371,北方华创,半导体设备,0,0.0,55.81,-16.12,0.0,0.0,0.0,109.8,-19.08,-53.99
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,002371,北方华创,半导体设备,1,100.0,32.7,-16.12,2.03,33.04,56.0,109.8,-19.08,-77.1
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,002371,北方华创,半导体设备,0,0.0,55.81,-16.12,0.0,0.0,0.0,109.8,-19.08,-53.99
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,002371,北方华创,半导体设备,1,100.0,22.98,-18.48,1.24,23.3,54.0,109.8,-19.08,-86.82
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,002371,北方华创,半导体设备,1,100.0,30.06,-15.53,1.94,30.4,51.0,109.8,-19.08,-79.74
base_combo,2025-06-24_2026-07-03,basket_bull,002371,北方华创,半导体设备,1,100.0,27.27,-15.64,1.74,27.6,49.0,150.09,-19.08,-122.82
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,002371,北方华创,半导体设备,1,100.0,27.27,-15.64,1.74,27.6,49.0,150.09,-19.08,-122.82
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,002371,北方华创,半导体设备,1,100.0,32.7,-16.12,2.03,33.04,56.0,150.09,-19.08,-117.39
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,002371,北方华创,半导体设备,0,0.0,76.51,-16.12,0.0,0.0,0.0,150.09,-19.08,-73.58
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,002371,北方华创,半导体设备,1,100.0,32.7,-16.12,2.03,33.04,56.0,150.09,-19.08,-117.39
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,002371,北方华创,半导体设备,0,0.0,76.51,-16.12,0.0,0.0,0.0,150.09,-19.08,-73.58
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,002371,北方华创,半导体设备,1,100.0,22.98,-18.48,1.24,23.3,54.0,150.09,-19.08,-127.11
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,002371,北方华创,半导体设备,1,100.0,30.06,-15.53,1.94,30.4,51.0,150.09,-19.08,-120.03
base_combo,2024-06-12_2025-06-23,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,35.12,-15.68,2.24,16.97,49.0,32.48,-19.57,2.64
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,35.12,-15.68,2.24,16.97,49.0,32.48,-19.57,2.64
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,29.98,-18.42,1.63,15.15,60.5,32.48,-19.57,-2.5
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,20.14,-23.74,0.85,10.37,74.5,32.48,-19.57,-12.34
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,29.98,-18.42,1.63,15.15,60.5,32.48,-19.57,-2.5
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,20.14,-23.74,0.85,10.37,74.5,32.48,-19.57,-12.34
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,29.51,-15.68,1.88,14.92,56.5,32.48,-19.57,-2.97
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,30.99,-22.24,1.39,15.03,57.0,32.48,-19.57,-1.49
base_combo,2024-09-04_2025-09-15,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,6.56,-9.88,0.66,3.56,36.0,14.3,-19.57,-7.74
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,6.56,-9.88,0.66,3.56,36.0,14.3,-19.57,-7.74
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,0.8,-13.29,0.06,0.67,39.0,14.3,-19.57,-13.5
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,9.62,-14.27,0.67,0.07,55.0,14.3,-19.57,-4.68
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,0.8,-13.29,0.06,0.67,39.0,14.3,-19.57,-13.5
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,9.62,-14.27,0.67,0.07,55.0,14.3,-19.57,-4.68
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,0.98,-13.29,0.07,0.76,41.0,14.3,-19.57,-13.32
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,300054,鼎龙股份,半导体材料,2,100.0,6.94,-9.88,0.7,3.73,31.5,14.3,-19.57,-7.36
base_combo,2024-12-06_2025-12-16,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,-0.15,-6.96,-0.02,0.11,30.0,42.27,-17.83,-42.42
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,-0.15,-6.96,-0.02,0.11,30.0,42.27,-17.83,-42.42
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,-0.15,-6.96,-0.02,0.11,30.0,42.27,-17.83,-42.42
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,20.95,-14.52,1.44,21.27,100.0,42.27,-17.83,-21.32
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,-0.15,-6.96,-0.02,0.11,30.0,42.27,-17.83,-42.42
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,20.95,-14.52,1.44,21.27,100.0,42.27,-17.83,-21.32
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,0.03,-6.96,0.0,0.29,33.0,42.27,-17.83,-42.24
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,0.2,-6.96,0.03,0.46,21.0,42.27,-17.83,-42.07
base_combo,2025-03-11_2026-03-20,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,-0.15,-6.96,-0.02,0.11,30.0,55.67,-14.52,-55.82
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,-0.15,-6.96,-0.02,0.11,30.0,55.67,-14.52,-55.82
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,-0.15,-6.96,-0.02,0.11,30.0,55.67,-14.52,-55.82
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,20.95,-14.52,1.44,21.27,100.0,55.67,-14.52,-34.72
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,-0.15,-6.96,-0.02,0.11,30.0,55.67,-14.52,-55.82
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,20.95,-14.52,1.44,21.27,100.0,55.67,-14.52,-34.72
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,0.03,-6.96,0.0,0.29,33.0,55.67,-14.52,-55.64
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,300054,鼎龙股份,半导体材料,1,100.0,0.2,-6.96,0.03,0.46,21.0,55.67,-14.52,-55.47
base_combo,2025-06-10_2026-06-18,basket_bull,300054,鼎龙股份,半导体材料,0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,-18.43,-215.97
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,300054,鼎龙股份,半导体材料,0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,-18.43,-215.97
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,300054,鼎龙股份,半导体材料,0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,-18.43,-215.97
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,300054,鼎龙股份,半导体材料,0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,-18.43,-215.97
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,300054,鼎龙股份,半导体材料,0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,-18.43,-215.97
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,300054,鼎龙股份,半导体材料,0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,-18.43,-215.97
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,300054,鼎龙股份,半导体材料,0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,-18.43,-215.97
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,300054,鼎龙股份,半导体材料,0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,-18.43,-215.97
base_combo,2025-06-24_2026-07-03,basket_bull,300054,鼎龙股份,半导体材料,1,100.0,4.85,-10.03,0.48,5.12,20.0,217.22,-18.43,-212.37
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,300054,鼎龙股份,半导体材料,1,100.0,4.85,-10.03,0.48,5.12,20.0,217.22,-18.43,-212.37
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,300054,鼎龙股份,半导体材料,1,100.0,2.56,-10.3,0.25,2.83,21.0,217.22,-18.43,-214.66
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,300054,鼎龙股份,半导体材料,1,100.0,19.54,-14.52,1.35,19.85,66.0,217.22,-18.43,-197.68
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,300054,鼎龙股份,半导体材料,1,100.0,2.56,-10.3,0.25,2.83,21.0,217.22,-18.43,-214.66
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,300054,鼎龙股份,半导体材料,1,100.0,19.54,-14.52,1.35,19.85,66.0,217.22,-18.43,-197.68
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,300054,鼎龙股份,半导体材料,1,100.0,2.66,-10.21,0.26,2.93,22.0,217.22,-18.43,-214.56
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,300054,鼎龙股份,半导体材料,1,100.0,4.85,-10.03,0.48,5.12,20.0,217.22,-18.43,-212.37
base_combo,2024-06-12_2025-06-23,basket_neutral,300502,新易盛,光模块,4,25.0,-14.06,-50.76,-0.28,-0.51,27.0,54.99,-55.54,-69.05
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,300502,新易盛,光模块,4,25.0,-14.06,-50.76,-0.28,-0.51,27.0,54.99,-55.54,-69.05
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,300502,新易盛,光模块,4,25.0,-18.06,-53.05,-0.34,-2.14,28.5,54.99,-55.54,-73.05
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,300502,新易盛,光模块,4,25.0,-26.58,-57.93,-0.46,-5.62,33.0,54.99,-55.54,-81.57
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,300502,新易盛,光模块,4,25.0,-18.06,-53.05,-0.34,-2.14,28.5,54.99,-55.54,-73.05
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,300502,新易盛,光模块,4,25.0,-26.58,-57.93,-0.46,-5.62,33.0,54.99,-55.54,-81.57
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,300502,新易盛,光模块,4,25.0,-28.87,-59.24,-0.49,-4.95,29.2,54.99,-55.54,-83.86
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,300502,新易盛,光模块,4,25.0,-15.24,-51.43,-0.3,-1.45,28.0,54.99,-55.54,-70.23
base_combo,2024-09-04_2025-09-15,basket_neutral,300502,新易盛,光模块,3,0.0,-38.65,-49.78,-0.78,-14.16,21.0,280.84,-51.1,-319.49
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,300502,新易盛,光模块,3,0.0,-38.65,-49.78,-0.78,-14.16,21.0,280.84,-51.1,-319.49
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,300502,新易盛,光模块,3,0.0,-38.65,-49.78,-0.78,-14.16,21.0,280.84,-51.1,-319.49
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,300502,新易盛,光模块,3,0.0,-38.65,-49.78,-0.78,-14.16,21.0,280.84,-51.1,-319.49
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,300502,新易盛,光模块,3,0.0,-38.65,-49.78,-0.78,-14.16,21.0,280.84,-51.1,-319.49
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,300502,新易盛,光模块,3,0.0,-38.65,-49.78,-0.78,-14.16,21.0,280.84,-51.1,-319.49
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,300502,新易盛,光模块,3,0.0,-47.2,-56.78,-0.83,-18.29,21.7,280.84,-51.1,-328.04
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,300502,新易盛,光模块,3,0.0,-36.08,-47.67,-0.76,-12.91,20.7,280.84,-51.1,-316.92
base_combo,2024-12-06_2025-12-16,basket_neutral,300502,新易盛,光模块,1,0.0,-14.38,-32.81,-0.44,-28.1,20.0,328.48,-48.34,-342.86
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,300502,新易盛,光模块,1,0.0,-14.38,-32.81,-0.44,-28.1,20.0,328.48,-48.34,-342.86
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,300502,新易盛,光模块,1,0.0,-14.38,-32.81,-0.44,-28.1,20.0,328.48,-48.34,-342.86
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,300502,新易盛,光模块,1,0.0,-14.38,-32.81,-0.44,-28.1,20.0,328.48,-48.34,-342.86
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,300502,新易盛,光模块,1,0.0,-14.38,-32.81,-0.44,-28.1,20.0,328.48,-48.34,-342.86
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,300502,新易盛,光模块,1,0.0,-14.38,-32.81,-0.44,-28.1,20.0,328.48,-48.34,-342.86
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,300502,新易盛,光模块,1,0.0,-14.38,-32.81,-0.44,-28.1,20.0,328.48,-48.34,-342.86
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,300502,新易盛,光模块,1,0.0,-14.38,-32.81,-0.44,-28.1,20.0,328.48,-48.34,-342.86
base_combo,2025-03-11_2026-03-20,basket_neutral,300502,新易盛,光模块,1,100.0,60.71,-8.41,7.22,29.19,23.0,652.82,-28.71,-592.11
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,300502,新易盛,光模块,1,100.0,60.71,-8.41,7.22,29.19,23.0,652.82,-28.71,-592.11
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,300502,新易盛,光模块,1,100.0,60.71,-8.41,7.22,29.19,23.0,652.82,-28.71,-592.11
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,300502,新易盛,光模块,1,100.0,60.71,-8.41,7.22,29.19,23.0,652.82,-28.71,-592.11
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,300502,新易盛,光模块,1,100.0,60.71,-8.41,7.22,29.19,23.0,652.82,-28.71,-592.11
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,300502,新易盛,光模块,1,100.0,60.71,-8.41,7.22,29.19,23.0,652.82,-28.71,-592.11
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,300502,新易盛,光模块,1,100.0,60.71,-8.41,7.22,29.19,23.0,652.82,-28.71,-592.11
bull_no_sell_until_ma20,2025-03-11_2026-03-20,basket_neutral,300502,新易盛,光模块,1,100.0,60.71,-8.41,7.22,29.19,22.0,652.82,-28.71,-592.11
base_combo,2025-06-10_2026-06-18,basket_bull,300502,新易盛,光模块,2,100.0,78.02,-15.18,5.14,33.85,31.5,360.19,-28.71,-282.17
no_new_entries_in_down,2025-06-10_2026-06-18,basket_bull,300502,新易盛,光模块,2,100.0,78.02,-15.18,5.14,33.85,31.5,360.19,-28.71,-282.17
bull_delay_ma20,2025-06-10_2026-06-18,basket_bull,300502,新易盛,光模块,1,100.0,174.83,-16.12,10.84,29.19,23.0,360.19,-28.71,-185.36
bull_delay_ma55,2025-06-10_2026-06-18,basket_bull,300502,新易盛,光模块,1,100.0,174.83,-16.12,10.84,29.19,23.0,360.19,-28.71,-185.36
adaptive_ma20_no_down,2025-06-10_2026-06-18,basket_bull,300502,新易盛,光模块,1,100.0,174.83,-16.12,10.84,29.19,23.0,360.19,-28.71,-185.36
adaptive_ma55_no_down,2025-06-10_2026-06-18,basket_bull,300502,新易盛,光模块,1,100.0,174.83,-16.12,10.84,29.19,23.0,360.19,-28.71,-185.36
adaptive_shou_no_down,2025-06-10_2026-06-18,basket_bull,300502,新易盛,光模块,2,100.0,85.66,-16.12,5.31,36.83,33.5,360.19,-28.71,-274.53
bull_no_sell_until_ma20,2025-06-10_2026-06-18,basket_bull,300502,新易盛,光模块,2,100.0,51.38,-8.41,6.11,23.49,23.0,360.19,-28.71,-308.81
base_combo,2025-06-24_2026-07-03,basket_bull,300502,新易盛,光模块,2,100.0,78.02,-15.18,5.14,33.85,31.5,283.5,-28.71,-205.48
no_new_entries_in_down,2025-06-24_2026-07-03,basket_bull,300502,新易盛,光模块,2,100.0,78.02,-15.18,5.14,33.85,31.5,283.5,-28.71,-205.48
bull_delay_ma20,2025-06-24_2026-07-03,basket_bull,300502,新易盛,光模块,1,100.0,148.6,-16.62,8.94,29.19,23.0,283.5,-28.71,-134.9
bull_delay_ma55,2025-06-24_2026-07-03,basket_bull,300502,新易盛,光模块,1,100.0,148.6,-16.62,8.94,29.19,23.0,283.5,-28.71,-134.9
adaptive_ma20_no_down,2025-06-24_2026-07-03,basket_bull,300502,新易盛,光模块,1,100.0,148.6,-16.62,8.94,29.19,23.0,283.5,-28.71,-134.9
adaptive_ma55_no_down,2025-06-24_2026-07-03,basket_bull,300502,新易盛,光模块,1,100.0,148.6,-16.62,8.94,29.19,23.0,283.5,-28.71,-134.9
adaptive_shou_no_down,2025-06-24_2026-07-03,basket_bull,300502,新易盛,光模块,2,100.0,85.66,-16.12,5.31,36.83,33.5,283.5,-28.71,-197.84
bull_no_sell_until_ma20,2025-06-24_2026-07-03,basket_bull,300502,新易盛,光模块,2,100.0,51.38,-8.41,6.11,23.49,23.0,283.5,-28.71,-232.12
base_combo,2024-06-12_2025-06-23,basket_neutral,002281,光迅科技,光模块,2,100.0,37.92,-21.56,1.76,18.63,48.0,31.82,-33.32,6.1
no_new_entries_in_down,2024-06-12_2025-06-23,basket_neutral,002281,光迅科技,光模块,1,100.0,32.76,-21.56,1.52,33.1,71.0,31.82,-33.32,0.94
bull_delay_ma20,2024-06-12_2025-06-23,basket_neutral,002281,光迅科技,光模块,2,100.0,27.04,-21.56,1.25,13.38,51.0,31.82,-33.32,-4.78
bull_delay_ma55,2024-06-12_2025-06-23,basket_neutral,002281,光迅科技,光模块,2,100.0,47.81,-21.56,2.22,23.4,64.5,31.82,-33.32,15.99
adaptive_ma20_no_down,2024-06-12_2025-06-23,basket_neutral,002281,光迅科技,光模块,1,100.0,22.28,-21.56,1.03,22.6,77.0,31.82,-33.32,-9.54
adaptive_ma55_no_down,2024-06-12_2025-06-23,basket_neutral,002281,光迅科技,光模块,1,100.0,42.27,-21.56,1.96,42.64,104.0,31.82,-33.32,10.45
adaptive_shou_no_down,2024-06-12_2025-06-23,basket_neutral,002281,光迅科技,光模块,1,100.0,23.33,-21.56,1.08,23.65,76.0,31.82,-33.32,-8.49
bull_no_sell_until_ma20,2024-06-12_2025-06-23,basket_neutral,002281,光迅科技,光模块,2,100.0,28.28,-21.56,1.31,13.96,50.0,31.82,-33.32,-3.54
base_combo,2024-09-04_2025-09-15,basket_neutral,002281,光迅科技,光模块,1,100.0,3.89,-6.73,0.58,4.16,25.0,42.22,-33.32,-38.33
no_new_entries_in_down,2024-09-04_2025-09-15,basket_neutral,002281,光迅科技,光模块,0,0.0,0.0,0.0,0.0,0.0,0.0,42.22,-33.32,-42.22
bull_delay_ma20,2024-09-04_2025-09-15,basket_neutral,002281,光迅科技,光模块,1,100.0,3.89,-6.73,0.58,4.16,25.0,42.22,-33.32,-38.33
bull_delay_ma55,2024-09-04_2025-09-15,basket_neutral,002281,光迅科技,光模块,1,100.0,3.89,-6.73,0.58,4.16,25.0,42.22,-33.32,-38.33
adaptive_ma20_no_down,2024-09-04_2025-09-15,basket_neutral,002281,光迅科技,光模块,0,0.0,0.0,0.0,0.0,0.0,0.0,42.22,-33.32,-42.22
adaptive_ma55_no_down,2024-09-04_2025-09-15,basket_neutral,002281,光迅科技,光模块,0,0.0,0.0,0.0,0.0,0.0,0.0,42.22,-33.32,-42.22
adaptive_shou_no_down,2024-09-04_2025-09-15,basket_neutral,002281,光迅科技,光模块,0,0.0,0.0,0.0,0.0,0.0,0.0,42.22,-33.32,-42.22
bull_no_sell_until_ma20,2024-09-04_2025-09-15,basket_neutral,002281,光迅科技,光模块,1,100.0,4.01,-6.62,0.61,4.28,24.0,42.22,-33.32,-38.21
base_combo,2024-12-06_2025-12-16,basket_neutral,002281,光迅科技,光模块,1,100.0,9.83,-9.04,1.09,4.16,25.0,20.43,-32.0,-10.6
no_new_entries_in_down,2024-12-06_2025-12-16,basket_neutral,002281,光迅科技,光模块,0,0.0,5.72,-9.04,0.0,0.0,0.0,20.43,-32.0,-14.71
bull_delay_ma20,2024-12-06_2025-12-16,basket_neutral,002281,光迅科技,光模块,1,100.0,9.83,-9.04,1.09,4.16,25.0,20.43,-32.0,-10.6
bull_delay_ma55,2024-12-06_2025-12-16,basket_neutral,002281,光迅科技,光模块,1,100.0,9.83,-9.04,1.09,4.16,25.0,20.43,-32.0,-10.6
adaptive_ma20_no_down,2024-12-06_2025-12-16,basket_neutral,002281,光迅科技,光模块,0,0.0,5.72,-9.04,0.0,0.0,0.0,20.43,-32.0,-14.71
adaptive_ma55_no_down,2024-12-06_2025-12-16,basket_neutral,002281,光迅科技,光模块,0,0.0,5.72,-9.04,0.0,0.0,0.0,20.43,-32.0,-14.71
adaptive_shou_no_down,2024-12-06_2025-12-16,basket_neutral,002281,光迅科技,光模块,0,0.0,5.72,-9.04,0.0,0.0,0.0,20.43,-32.0,-14.71
bull_no_sell_until_ma20,2024-12-06_2025-12-16,basket_neutral,002281,光迅科技,光模块,1,100.0,9.96,-9.04,1.1,4.28,24.0,20.43,-32.0,-10.47
base_combo,2025-03-11_2026-03-20,basket_neutral,002281,光迅科技,光模块,1,100.0,17.66,-9.04,1.95,17.96,28.0,100.17,-26.67,-82.51
no_new_entries_in_down,2025-03-11_2026-03-20,basket_neutral,002281,光迅科技,光模块,1,100.0,17.66,-9.04,1.95,17.96,28.0,100.17,-26.67,-82.51
bull_delay_ma20,2025-03-11_2026-03-20,basket_neutral,002281,光迅科技,光模块,1,100.0,17.66,-9.04,1.95,17.96,28.0,100.17,-26.67,-82.51
bull_delay_ma55,2025-03-11_2026-03-20,basket_neutral,002281,光迅科技,光模块,1,100.0,17.66,-9.04,1.95,17.96,28.0,100.17,-26.67,-82.51
adaptive_ma20_no_down,2025-03-11_2026-03-20,basket_neutral,002281,光迅科技,光模块,1,100.0,17.66,-9.04,1.95,17.96,28.0,100.17,-26.67,-82.51
adaptive_ma55_no_down,2025-03-11_2026-03-20,basket_neutral,002281,光迅科技,光模块,1,100.0,17.66,-9.04,1.95,17.96,28.0,100.17,-26.67,-82.51
adaptive_shou_no_down,2025-03-11_2026-03-20,basket_neutral,002281,光迅科技,光模块,1,100.0,17.66,-9.04,1.95,17.96,28.0,100.17,-26.67,-82.51
