strategy,window,regime,code,name,segment,n_trades,win_rate,total_return,max_drawdown,calmar,avg_return,avg_hold_days,bh_return,bh_max_drawdown,vs_bh
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,002230,科大讯飞,大模型/AI应用/AIGC,2,100.0,21.7,-9.64,2.25,10.9,37.5,-13.81,-36.59,35.51
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,002230,科大讯飞,大模型/AI应用/AIGC,2,100.0,21.7,-9.64,2.25,10.9,37.5,-13.81,-36.59,35.51
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,002230,科大讯飞,大模型/AI应用/AIGC,2,50.0,4.1,-4.62,0.89,2.35,20.0,-13.81,-36.59,17.91
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,002230,科大讯飞,大模型/AI应用/AIGC,2,100.0,14.98,-15.91,0.94,10.9,37.5,-15.65,-38.59,30.63
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,002230,科大讯飞,大模型/AI应用/AIGC,2,100.0,14.98,-15.91,0.94,10.9,37.5,-15.65,-38.59,30.63
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,002230,科大讯飞,大模型/AI应用/AIGC,2,50.0,-1.65,-12.22,-0.14,2.35,20.0,-15.65,-38.59,14.0
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,601360,三六零,大模型/AI应用/AIGC,4,75.0,34.6,-16.8,2.06,8.57,23.5,37.73,-39.63,-3.13
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,601360,三六零,大模型/AI应用/AIGC,3,100.0,45.86,-16.8,2.73,13.92,24.7,37.73,-39.63,8.13
control_tianma_fixed20,2024-06-12_2025-06-23,up_20_to_80pct,601360,三六零,大模型/AI应用/AIGC,3,100.0,68.81,-17.02,4.04,20.12,20.0,37.73,-39.63,31.08
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,flat_0_to_20pct,601360,三六零,大模型/AI应用/AIGC,3,100.0,26.24,-16.8,1.56,8.5,25.7,13.29,-39.63,12.95
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,flat_0_to_20pct,601360,三六零,大模型/AI应用/AIGC,2,100.0,20.97,-16.8,1.25,10.43,23.0,13.29,-39.63,7.68
control_tianma_fixed20,2024-09-04_2025-09-15,flat_0_to_20pct,601360,三六零,大模型/AI应用/AIGC,2,100.0,21.93,-17.02,1.29,10.78,20.0,13.29,-39.63,8.64
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,601360,三六零,大模型/AI应用/AIGC,4,100.0,42.77,-21.45,1.99,9.82,24.5,6.91,-34.4,35.86
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,601360,三六零,大模型/AI应用/AIGC,1,100.0,4.24,-5.98,0.71,4.51,25.0,6.91,-34.4,-2.67
control_tianma_fixed20,2024-12-06_2025-12-16,flat_0_to_20pct,601360,三六零,大模型/AI应用/AIGC,1,100.0,6.54,-4.55,1.44,6.82,20.0,6.91,-34.4,-0.37
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,flat_0_to_20pct,601360,三六零,大模型/AI应用/AIGC,3,100.0,37.84,-12.7,2.98,11.82,24.3,13.88,-25.84,23.96
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,flat_0_to_20pct,601360,三六零,大模型/AI应用/AIGC,1,100.0,8.48,-12.7,0.67,8.76,20.0,13.88,-25.84,-5.4
control_tianma_fixed20,2025-03-11_2026-03-20,flat_0_to_20pct,601360,三六零,大模型/AI应用/AIGC,1,100.0,8.48,-12.7,0.67,8.76,20.0,13.88,-25.84,-5.4
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,601360,三六零,大模型/AI应用/AIGC,3,100.0,36.13,-12.7,2.84,11.25,22.3,-11.7,-35.39,47.83
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,601360,三六零,大模型/AI应用/AIGC,2,100.0,11.8,-12.7,0.93,5.83,22.5,-11.7,-35.39,23.5
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,601360,三六零,大模型/AI应用/AIGC,2,100.0,15.38,-12.7,1.21,7.48,20.0,-11.7,-35.39,27.08
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,601360,三六零,大模型/AI应用/AIGC,3,100.0,26.54,-18.33,1.45,11.25,22.3,-17.54,-39.27,44.08
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,601360,三六零,大模型/AI应用/AIGC,2,100.0,3.93,-18.33,0.21,5.83,22.5,-17.54,-39.27,21.47
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,601360,三六零,大模型/AI应用/AIGC,2,100.0,7.25,-15.72,0.46,7.48,20.0,-17.54,-39.27,24.79
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,flat_0_to_20pct,300418,昆仑万维,大模型/AI应用/AIGC,4,75.0,47.43,-23.07,2.06,12.28,28.8,11.4,-45.47,36.03
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,flat_0_to_20pct,300418,昆仑万维,大模型/AI应用/AIGC,4,75.0,47.43,-23.07,2.06,12.28,28.8,11.4,-45.47,36.03
control_tianma_fixed20,2024-06-12_2025-06-23,flat_0_to_20pct,300418,昆仑万维,大模型/AI应用/AIGC,4,75.0,33.64,-26.14,1.29,9.0,20.0,11.4,-45.47,22.24
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,flat_0_to_20pct,300418,昆仑万维,大模型/AI应用/AIGC,2,100.0,21.95,-10.76,2.04,10.74,30.5,2.49,-45.47,19.46
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,flat_0_to_20pct,300418,昆仑万维,大模型/AI应用/AIGC,2,100.0,21.95,-10.76,2.04,10.74,30.5,2.49,-45.47,19.46
control_tianma_fixed20,2024-09-04_2025-09-15,flat_0_to_20pct,300418,昆仑万维,大模型/AI应用/AIGC,2,100.0,21.04,-5.42,3.88,10.33,20.0,2.49,-45.47,18.55
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,300418,昆仑万维,大模型/AI应用/AIGC,2,100.0,0.59,-20.53,0.03,7.54,28.0,3.81,-37.42,-3.22
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,flat_0_to_20pct,300418,昆仑万维,大模型/AI应用/AIGC,1,100.0,-1.31,-20.53,-0.06,12.88,36.0,3.81,-37.42,-5.12
control_tianma_fixed20,2024-12-06_2025-12-16,flat_0_to_20pct,300418,昆仑万维,大模型/AI应用/AIGC,1,100.0,-5.67,-17.09,-0.33,7.9,20.0,3.81,-37.42,-9.48
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,300418,昆仑万维,大模型/AI应用/AIGC,1,100.0,22.39,-18.87,1.19,22.71,41.0,70.5,-25.02,-48.11
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,300418,昆仑万维,大模型/AI应用/AIGC,1,100.0,22.39,-18.87,1.19,22.71,41.0,70.5,-25.02,-48.11
control_tianma_fixed20,2025-03-11_2026-03-20,up_20_to_80pct,300418,昆仑万维,大模型/AI应用/AIGC,1,0.0,-7.59,-17.09,-0.44,-7.34,20.0,70.5,-25.02,-78.09
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,up_20_to_80pct,300418,昆仑万维,大模型/AI应用/AIGC,2,50.0,31.48,-26.1,1.21,9.78,31.5,22.42,-43.01,9.06
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,up_20_to_80pct,300418,昆仑万维,大模型/AI应用/AIGC,2,50.0,31.48,-26.1,1.21,9.78,31.5,22.42,-43.01,9.06
control_tianma_fixed20,2025-06-10_2026-06-18,up_20_to_80pct,300418,昆仑万维,大模型/AI应用/AIGC,2,0.0,1.94,-20.84,0.09,-3.96,20.0,22.42,-43.01,-20.48
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,300418,昆仑万维,大模型/AI应用/AIGC,2,50.0,30.44,-26.1,1.17,9.78,31.5,21.66,-43.01,8.78
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,up_20_to_80pct,300418,昆仑万维,大模型/AI应用/AIGC,2,50.0,30.44,-26.1,1.17,9.78,31.5,21.66,-43.01,8.78
control_tianma_fixed20,2025-06-24_2026-07-03,up_20_to_80pct,300418,昆仑万维,大模型/AI应用/AIGC,2,0.0,1.13,-20.84,0.05,-3.96,20.0,21.66,-43.01,-20.53
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,300624,万兴科技,大模型/AI应用/AIGC,4,75.0,72.5,-21.49,3.37,18.34,26.5,27.34,-41.16,45.16
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,300624,万兴科技,大模型/AI应用/AIGC,4,75.0,72.5,-21.49,3.37,18.34,26.5,27.34,-41.16,45.16
control_tianma_fixed20,2024-06-12_2025-06-23,up_20_to_80pct,300624,万兴科技,大模型/AI应用/AIGC,4,75.0,73.97,-21.39,3.46,17.73,20.0,27.34,-41.16,46.63
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,flat_0_to_20pct,300624,万兴科技,大模型/AI应用/AIGC,2,100.0,34.96,-10.65,3.28,16.98,25.5,18.22,-41.16,16.74
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,flat_0_to_20pct,300624,万兴科技,大模型/AI应用/AIGC,2,100.0,34.96,-10.65,3.28,16.98,25.5,18.22,-41.16,16.74
control_tianma_fixed20,2024-09-04_2025-09-15,flat_0_to_20pct,300624,万兴科技,大模型/AI应用/AIGC,2,100.0,48.07,-8.74,5.5,22.13,20.0,18.22,-41.16,29.85
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,down_negative,300624,万兴科技,大模型/AI应用/AIGC,3,33.33,-19.04,-33.17,-0.57,-2.11,27.0,-6.86,-41.16,-12.18
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,down_negative,300624,万兴科技,大模型/AI应用/AIGC,2,50.0,-6.16,-21.53,-0.29,-2.5,30.5,-6.86,-41.16,0.7
control_tianma_fixed20,2024-12-06_2025-12-16,down_negative,300624,万兴科技,大模型/AI应用/AIGC,2,50.0,5.18,-18.75,0.28,3.62,20.0,-6.86,-41.16,12.04
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,300624,万兴科技,大模型/AI应用/AIGC,3,33.33,4.94,-28.3,0.17,4.07,23.3,22.1,-35.76,-17.16
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,300624,万兴科技,大模型/AI应用/AIGC,2,50.0,19.85,-18.75,1.06,12.21,25.0,22.1,-35.76,-2.25
control_tianma_fixed20,2025-03-11_2026-03-20,up_20_to_80pct,300624,万兴科技,大模型/AI应用/AIGC,2,50.0,22.44,-18.75,1.2,13.18,20.0,22.1,-35.76,0.34
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,300624,万兴科技,大模型/AI应用/AIGC,4,25.0,6.26,-28.3,0.22,1.98,25.5,-25.93,-52.89,32.19
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,300624,万兴科技,大模型/AI应用/AIGC,3,33.33,21.35,-22.72,0.94,6.71,27.3,-25.93,-52.89,47.28
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,300624,万兴科技,大模型/AI应用/AIGC,3,66.67,31.11,-21.3,1.46,9.19,20.0,-25.93,-52.89,57.04
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,300624,万兴科技,大模型/AI应用/AIGC,4,25.0,-4.99,-28.3,-0.18,1.98,25.5,-37.08,-53.92,32.09
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,300624,万兴科技,大模型/AI应用/AIGC,3,33.33,8.51,-24.7,0.34,6.71,27.3,-37.08,-53.92,45.59
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,300624,万兴科技,大模型/AI应用/AIGC,3,66.67,17.23,-21.3,0.81,9.19,20.0,-37.08,-53.92,54.31
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,300496,中科创达,AIPC/端侧AI,5,60.0,29.05,-32.14,0.9,10.1,25.4,22.7,-36.03,6.35
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,up_20_to_80pct,300496,中科创达,AIPC/端侧AI,4,75.0,39.76,-32.14,1.24,14.48,26.8,22.7,-36.03,17.06
control_tianma_fixed20,2024-06-12_2025-06-23,up_20_to_80pct,300496,中科创达,AIPC/端侧AI,4,75.0,53.37,-29.76,1.79,16.46,20.0,22.7,-36.03,30.67
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,300496,中科创达,AIPC/端侧AI,3,66.67,4.57,-23.99,0.19,1.99,24.0,29.77,-36.03,-25.2
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,up_20_to_80pct,300496,中科创达,AIPC/端侧AI,2,100.0,13.25,-16.07,0.82,6.7,26.0,29.77,-36.03,-16.52
control_tianma_fixed20,2024-09-04_2025-09-15,up_20_to_80pct,300496,中科创达,AIPC/端侧AI,2,100.0,33.97,-10.78,3.15,16.07,20.0,29.77,-36.03,4.2
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,down_negative,300496,中科创达,AIPC/端侧AI,2,50.0,-1.5,-16.63,-0.09,-0.17,30.0,-2.63,-36.03,1.13
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,down_negative,300496,中科创达,AIPC/端侧AI,1,100.0,6.62,-8.75,0.76,7.82,28.0,-2.63,-36.03,9.25
control_tianma_fixed20,2024-12-06_2025-12-16,down_negative,300496,中科创达,AIPC/端侧AI,1,100.0,12.42,-7.95,1.56,13.69,20.0,-2.63,-36.03,15.05
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,flat_0_to_20pct,300496,中科创达,AIPC/端侧AI,1,0.0,-17.42,-17.99,-0.97,-8.16,32.0,16.39,-26.34,-33.81
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,flat_0_to_20pct,300496,中科创达,AIPC/端侧AI,1,100.0,9.55,-17.75,0.54,21.82,40.0,16.39,-26.34,-6.84
control_tianma_fixed20,2025-03-11_2026-03-20,flat_0_to_20pct,300496,中科创达,AIPC/端侧AI,1,100.0,-7.2,-12.49,-0.58,3.19,20.0,16.39,-26.34,-23.59
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,flat_0_to_20pct,300496,中科创达,AIPC/端侧AI,2,0.0,-15.96,-25.79,-0.62,-8.09,43.0,11.3,-33.34,-27.26
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,flat_0_to_20pct,300496,中科创达,AIPC/端侧AI,2,50.0,11.48,-25.57,0.45,6.91,47.0,11.3,-33.34,0.18
control_tianma_fixed20,2025-06-10_2026-06-18,flat_0_to_20pct,300496,中科创达,AIPC/端侧AI,2,50.0,-10.91,-20.81,-0.52,-5.02,20.0,11.3,-33.34,-22.21
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,flat_0_to_20pct,300496,中科创达,AIPC/端侧AI,2,0.0,-18.79,-25.79,-0.73,-8.09,43.0,4.65,-33.34,-23.44
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,flat_0_to_20pct,300496,中科创达,AIPC/端侧AI,2,50.0,11.48,-25.57,0.45,6.91,47.0,4.65,-33.34,6.83
control_tianma_fixed20,2025-06-24_2026-07-03,flat_0_to_20pct,300496,中科创达,AIPC/端侧AI,2,50.0,-10.91,-20.81,-0.52,-5.02,20.0,4.65,-33.34,-15.56
candidate_low25_hold20_confirm4,2024-06-12_2025-06-23,flat_0_to_20pct,002405,四维图新,AIPC/端侧AI,2,100.0,7.38,-9.45,0.78,3.93,28.0,14.48,-32.11,-7.1
candidate_tianma_hold20_confirm4,2024-06-12_2025-06-23,flat_0_to_20pct,002405,四维图新,AIPC/端侧AI,2,100.0,7.38,-9.45,0.78,3.93,28.0,14.48,-32.11,-7.1
control_tianma_fixed20,2024-06-12_2025-06-23,flat_0_to_20pct,002405,四维图新,AIPC/端侧AI,2,100.0,16.79,-4.6,3.65,8.45,20.0,14.48,-32.11,2.31
candidate_low25_hold20_confirm4,2024-09-04_2025-09-15,down_negative,002405,四维图新,AIPC/端侧AI,2,100.0,7.38,-9.45,0.78,3.93,28.0,-6.63,-32.11,14.01
candidate_tianma_hold20_confirm4,2024-09-04_2025-09-15,down_negative,002405,四维图新,AIPC/端侧AI,2,100.0,7.38,-9.45,0.78,3.93,28.0,-6.63,-32.11,14.01
control_tianma_fixed20,2024-09-04_2025-09-15,down_negative,002405,四维图新,AIPC/端侧AI,2,100.0,16.79,-4.6,3.65,8.45,20.0,-6.63,-32.11,23.42
candidate_low25_hold20_confirm4,2024-12-06_2025-12-16,down_negative,002405,四维图新,AIPC/端侧AI,2,100.0,9.62,-11.25,0.86,4.42,25.5,-2.31,-23.65,11.93
candidate_tianma_hold20_confirm4,2024-12-06_2025-12-16,down_negative,002405,四维图新,AIPC/端侧AI,1,100.0,1.89,-8.31,0.23,0.98,30.0,-2.31,-23.65,4.2
control_tianma_fixed20,2024-12-06_2025-12-16,down_negative,002405,四维图新,AIPC/端侧AI,1,100.0,4.73,-5.75,0.82,3.79,20.0,-2.31,-23.65,7.04
candidate_low25_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,002405,四维图新,AIPC/端侧AI,1,100.0,20.21,-8.29,2.44,20.52,39.0,31.47,-18.07,-11.26
candidate_tianma_hold20_confirm4,2025-03-11_2026-03-20,up_20_to_80pct,002405,四维图新,AIPC/端侧AI,1,100.0,20.21,-8.29,2.44,20.52,39.0,31.47,-18.07,-11.26
control_tianma_fixed20,2025-03-11_2026-03-20,up_20_to_80pct,002405,四维图新,AIPC/端侧AI,1,100.0,4.56,-5.39,0.85,4.83,20.0,31.47,-18.07,-26.91
candidate_low25_hold20_confirm4,2025-06-10_2026-06-18,down_negative,002405,四维图新,AIPC/端侧AI,2,50.0,8.25,-17.19,0.48,5.4,33.5,-17.12,-36.83,25.37
candidate_tianma_hold20_confirm4,2025-06-10_2026-06-18,down_negative,002405,四维图新,AIPC/端侧AI,2,50.0,8.25,-17.19,0.48,5.4,33.5,-17.12,-36.83,25.37
control_tianma_fixed20,2025-06-10_2026-06-18,down_negative,002405,四维图新,AIPC/端侧AI,2,100.0,7.1,-7.65,0.93,3.77,20.0,-17.12,-36.83,24.22
candidate_low25_hold20_confirm4,2025-06-24_2026-07-03,down_negative,002405,四维图新,AIPC/端侧AI,2,50.0,8.11,-17.3,0.47,5.4,33.5,-23.45,-43.06,31.56
candidate_tianma_hold20_confirm4,2025-06-24_2026-07-03,down_negative,002405,四维图新,AIPC/端侧AI,2,50.0,8.11,-17.3,0.47,5.4,33.5,-23.45,-43.06,31.56
control_tianma_fixed20,2025-06-24_2026-07-03,down_negative,002405,四维图新,AIPC/端侧AI,2,100.0,6.96,-7.65,0.91,3.77,20.0,-23.45,-43.06,30.41
